bill_number,bill_id,title
HB617,578120,"Personal property tax; classification."
HB618,578145,"A-to-F grading system; delays date for implementing individual school performance grading system."
HB619,578184,"Computer fraud; increases penalty."
HB620,578133,"Neighborhood assistance tax credits; changes program by decreasing value of donations, etc."
HB621,578271,"Emergency custody orders; successive two-hour extensions of an order up to maximum of 48 hours."
HB622,578181,"Absentee voting; allows qualified voters to vote absentee in person without an excuse."
HB623,578117,"Electric, hybrid electric, and alternative fuel motor vehicles; annual road usage fee."
HB624,578143,"Protective orders; companion animals."
HB625,578179,"Conflict of Interests Act, State and Local Government; statements of economic interests."
HB626,578220,"Highway systems; allocation of funds."
HB627,578249,"Incapacitated persons; fraud or coercion in sales of products or services, penalty."
HB628,578248,"Hospital authorities; counties shall have same powers with regard to authority."
HB629,578204,"Motor vehicle insurance; underinsured coverage."
HB630,578175,"Virginia Workers' Compensation Commission; filing of documents or materials."
HB631,579001,"Insurance contracts; principle-based reserve basis, use of valuation manual."
HB632,578244,"Elections; substitution of officers of election."
HB633,578182,"Local fiscal impact bills; first day introduction."
HB634,578185,"Annuity contracts; interest on proceeds."
HB635,578180,"Northern Virginia Transportation Authority; use of revenues."
HB636,578136,"Commonwealth, Secretary of the; centralized filing of disclosure statements, establish database."
HB637,578166,"Involuntary commitment; increases special justice and attorney fees."
HB638,578146,"Virginia Residential Landlord and Tenant Act; tenant's noncompliance, death of tenant."
HB639,578284,"Concealed handgun permits; residents of the Commonwealth."
HB640,577906,"Standards of Learning; assessments."
HB641,578170,"Campaign Finance Disclosure Act; candidates and campaign committees, electronic filing required."
HB642,578264,"VIEW; screening and assessment for use of illegal substances."
HB643,578242,"Virginia Public School Improvement Program; created."
HB644,578211,"Concealed handgun; issuance of lifetime permits to Virginia residents."
HB645,578125,"Elections; party identification on ballots, constitutional officers."
HB646,578290,"Concealed handgun permits; no fees charged for replacement."
HB647,578245,"MWAA; limits use of Commonwelth revenues to support Phase II of Dulles Corridor Metrorail Project."
HB648,578252,"Oyster measures; reduces minimum size of container by which oysters in shell may be bought or sold."
HB649,578215,"Stormwater management program; regulations, single-family residence."
HB650,578207,"Boating safety course; persons who possess valid Va. seafood landing license, etc., exempted."
HB651,578289,"Statewide Fire Prevention Code; inspection of buildings, exception."
HB652,578275,"Boundary adjustments; notice of any agreement shall be served upon affected landowners."
HB653,578277,"Northern Virginia Transportation Authority; allocations."
HB654,578169,"Wetland and stream mitigation banks; hydrologic unit boundaries."
HB655,578228,"Menhaden fishery; extends sunset provision for management of fishery."
HB656,578216,"Pretrial appeals; transcript or written statement of facts."
HB657,578250,"Victims of crime; testimony using two-way closed-circuit television for certain offenses."
HB658,578209,"Northern Virginia highway construction district; CTB allocations."
HB659,578192,"Community services boards and behavioral health authorities; information about services available."
HB660,578278,"Crimes; seizure and forfeiture of property."
HB661,578257,"Falsifying patient records; statute of limitation on prosecutions increased."
HB662,578198,"Commercial driver's licenses, etc.; compliance with federal requirements."
HB663,578219,"Real estate; judicial sale of property for delinquent taxes."
HB664,578131,"Blind persons; repeals requirement that DBVI maintain registry of persons in Commonwealth."
HB665,578254,"Voter registration lists; interstate cross-checking programs."
HB666,578239,"County manager plan; special election."
HB667,578126,"Treasury, Department of; risk management plan for volunteer health care providers."
HB668,578183,"Independent living services; individuals between 18 and 21 years of age."
HB669,578251,"Absentee ballots; date requirement."
HB670,578229,"Absentee ballots; requirements of voter."
HB671,578130,"Writ of actual innocence; petitions, bail hearings."
HB672,578288,"Port of Virginia Economic and Infrastructure Development Grant Program; expands existing program."
HB673,578240,"Stormwater management permit fees; land-disturbing activities involving single-family residences."
HB674,577905,"Water supplies and waterworks; defines human consumption."
HB675,578159,"Elections; deadlines for candidate filings."
HB676,578148,"Methamphetamine; increases mandatory minimum sentence range for manufacturing, etc."
HB677,578272,"School boards, local; each board required to host annual workforce summit."
HB678,578210,"Income tax; tax credit for small businesses hiring graduates of Virginia's public colleges."
HB679,578144,"Voting equipment; technical amendments to reflect updates in equipment technology."
HB680,578128,"Health Care, Joint Commission on; extends sunset provision to July 1, 2018."
HB681,578238,"Tanning facilities; age limit, parental consent."
HB682,578255,"Central registry of records; extends time records must be kept by Department of Social Services."
HB683,578246,"Investigation of alleged child abuse and neglect; agreements with school divisions."
HB684,578205,"Marijuana; prescribing, dispensing, etc., as medicine."
HB685,578163,"Communications sales and use tax revenues; changes distribution."
HB686,578155,"Virginia Retirement System; retirees hired as school board security personnel."
HB687,578235,"Building Revitalization Grant Fund; created."
HB688,578201,"VRS; management of assets of nongovernmental investors."
HB689,578147,"General Assembly Conflicts of Interests Act; lobbyist reports."
HB690,578119,"Condominium & Property Owners' Association Acts; merger of developments, reformation of declaration."
HB691,578162,"Prince William County Metrorail Improvement District; created."
HB692,578138,"Absentee voting; allows qualified voters to vote absentee in person without an excuse."
HB693,578188,"Paper ballot; chief officer of election may provide when conditions at precinct necessitate use."
HB694,578206,"Voter registration; early registration for persons 16 years of age or older."
HB695,577911,"Concealed handgun permit; changes to types of firearms safety courses."
HB696,578187,"Higher education; changes name of Virginia Guaranteed Assistance Program."
HB697,578409,"Stormwater Management Program; delays implementation by local governments."
HB698,578354,"Campus police and school security officers; assault and battery, penalty."
HB699,578346,"Riverside Regional Jail Authority; sheriffs allowed to appoint their alternates to vote at meetings."
HB700,578455,"Higher educational institutions; maintenance of optional retirement plan."
HB701,578433,"Inoperable motor vehicles; City of Hopewell by ordinance may prohibit person from keeping."
HB702,578363,"Uniform assessments; qualified assessors."
HB703,578335,"FOIA; record exemption for certain administrative investigations by higher educational institutions."
HB704,578440,"Recording of evidence, etc.; misdemeanor cases electronically in circuit court."
HB705,578350,"Concealed handgun permits; eliminates certain requirements for an out-of-state permit."
HB706,578378,"General Assembly member; legislative standing to defend laws of the Commonwealth."
HB707,578413,"Digital impersonation; penalty."
HB708,578314,"Assault and battery; family or household member."
HB709,578309,"Child abuse and neglect investigations; time for determination."
HB710,578399,"Coal-mined areas; reclamation."
HB711,578376,"Human Resource Management, Department of; universal leave system for classified employees, report."
HB712,578321,"Treasury, Dept. of, Risk Management Division; liability coverage for certain pro bono attorneys."
HB713,578411,"Conflict of Interests Acts, State and Local Government and General Assembly; database."
HB714,578302,"Concealed handgun permit; no fees required for renewal."
HB715,578418,"Archery and crossbow; establishing new combined license."
HB716,578460,"Trafficking in persons; penalties."
HB717,578299,"Income tax, state; deduction for mental health professionals volunteering at community services bds."
HB718,578377,"Personal action for injury to person; malpractice against health care provider, failure to report."
HB719,578434,"Long-term care insurance; notice of lapse or termination of policy, reinstatement."
HB720,578306,"School board policy, local; employee lactation support."
HB721,578454,"Insurance; employees of localities."
HB722,578366,"Methadone clinics; location near schools and day care centers, exemptions for existing facilities."
HB723,578312,"Sentence credits; drug-related felonies."
HB724,578422,"Writ of actual innocence; biological evidence, petitioners pro se."
HB725,578456,"Advisory Board on Teacher Education and Licensure, increases membership."
HB726,578453,"Students; suspension and expulsion, continuation of curriculum."
HB727,578462,"Campaign finance disclosure; out-of-state political committees."
HB728,578459,"Fraud and Abuse Whistle Blower Protection Act; discriminatory and retaliatory action."
HB729,578445,"Tax restructuring; modifies individual income and retail sales and use taxes."
HB730,578404,"Public Safety & Homeland Security, & Veterans & Defense Affairs, Secretaries of; transfer of powers."
HB731,578389,"Virginia Fraud Against Taxpayers Act; liability for employment discrimination."
HB732,578334,"Administration, Secretary of; transfer of powers and duties, etc."
HB733,578368,"Ordinances, local; vehicles blocking access to curb ramps, etc., on public or private property."
HB734,578301,"Virginia Beach arena; Virginia beach may use Arena Financing Fund to collect taxes for facility."
HB735,578461,"Bottomlands, submerged; posting of claim."
HB736,578332,"Concealed handgun permits, lifetime; Department of State Police to issue, penalty."
HB737,578447,"Neighborhood assistance tax credits; increases percentage of persons served by organization."
HB738,578372,"Conservation easements; agreements to obtain land, consent required, inverse condemnation."
HB739,578388,"Virginia Fraud Against Taxpayers & Fraud and Abuse Whistle Blower Protection Acts; remedies, etc."
HB740,578356,"Dogs; killing or injuring livestock or poultry, animal control officer to seize dog committing."
HB741,578421,"Antique motor vehicles; exempted from exhaust system requirements."
HB742,578464,"Electronic textbooks; use in kindergarten through grade 12."
HB743,578396,"Mental health; prohibition of firearms."
HB744,578370,"Highway drains and culverts; localities to prohibit interfering with or impeding storm water runoff."
HB745,578446,"Internet publication of personal information; prohibition, attorneys for the Commonwealth."
HB746,578403,"Conflict of Interest Acts, State and Local Gov't. and General Assembly; gifts, disclosures."
HB747,578308,"Tuition, in-state; student eligibility, Deferred Action for Childhood Arrivals."
HB748,578432,"VDOT commuter lots; parking violations, failure to appear in court."
HB749,578416,"Virginia Information Technologies Agency; private institutions of higher education."
HB750,578466,"Virginia Information Technologies Agency; clarifies definition of communications services."
HB751,578395,"Students; expulsion for certain drug offenses."
HB752,578355,"Student discipline; expulsion due to firearm or drug offenses."
HB753,578431,"Students; admissibility of certain statements."
HB754,578329,"Student discipline; modifying long-term suspensions and expulsions."
HB755,578439,"Nonresident public adjusters; licensure."
HB756,578400,"Nonconforming billboards; revises and updates statutory requirements pertaining to maintenance, etc."
HB757,578336,"Benefits consortia; benefits plans."
HB758,578442,"Teacher licensure; career and technical education endorsement."
HB759,578305,"Absentee voting and procedures; secure return of voted absentee military-overseas ballots."
HB760,578307,"Driver education programs; expands program in Planning District 8."
HB761,578424,"Fare enforcement inspectors; appointed to enforce payment of fares for use of mass transit facility."
HB762,578327,"Appraisal management companies; licensure from Real Estate Appraiser Board, regulation."
HB763,578729,"Recordation of deeds and deeds of trust; use of cover sheets on deeds."
HB764,578764,"Speech-language pathologists, assistant; practice of duties under licensed pathologist."
HB765,578726,"Health care policy, group health benefit plan, and health plan; definitions."
HB766,578698,"Service districts; energy and water conservation and management services."
HB767,578757,"Crimes; seizure and forfeiture of property."
HB768,578746,"Liens; mechanics liens, property value."
HB769,578740,"Virginia Public Procurement Act; project labor agreements by certain state agencies."
HB770,578690,"Health benefit exchange navigator; character & reputation for honesty, background check requirement."
HB771,578673,"Mature driver motor vehicle crash prevention course; license renewal, reduction in rates."
HB772,578772,"Real property tax liens; assignment to third party."
HB773,578694,"Tanning facilities; use of tanning devices by persons under age 18."
HB774,578755,"Competitive telephone companies; regulation of local exchange companies, duties."
HB775,578753,"Virginia Disaster Relief Fund; established."
HB776,578774,"Surviving spouses of military members; eligibility for in-state tuition charges."
HB777,578721,"Income tax, state; military retirement pay subtraction."
HB778,578697,"School boards, local; administration of student surveys and questionnaires."
HB779,578702,"Diabetes; DSS to develop a pilot program for self-care education for individuals and families."
HB780,578736,"Temporary Assistance for Needy Families (TANF) Program; distribution of benefits."
HB781,578737,"Students; members of various education boards."
HB782,578773,"Income tax, state; home purchase from member of armed forces."
HB783,578760,"Elections; absentee voting by persons living fifteen miles from place of work."
HB784,578758,"Virginia Geographic Information Network Advisory Board, etc.; membership and terms."
HB785,578708,"Reduced cigarette ignition propensity; penalties."
HB786,578742,"Teachers and other school board employees; grounds for dismissal."
HB787,578713,"Virginia Freedom of Information Act; application to the State Corporation Commission, exemptions."
HB788,578706,"Virginia Freedom of Information Act; out-of-state requests for records."
HB789,578743,"Virginia Freedom of Information Act; participation in meetings in event of emergency, etc."
HB790,578682,"General Services, Department of; inventory of all real property owned by the Commonwealth."
HB791,578689,"Condominium and Property Owners' Association Acts; adoption and rule enforcement, appeals."
HB792,578756,"Residential zoning; restrictions in Planning District 8."
HB793,578703,"Transportation planning; VDOT to estimate costs necessary to mitigate or ameliorate congestion."
HB794,578716,"Employment; nonsolicitation agreements between employers and employees."
HB795,578714,"Waste kitchen grease; persons transporting to conspicuously display decal."
HB796,578720,"Virginia Energy Plan; postpones due date for quadrennial updates."
HB797,578762,"Small Business and Supplier Diversity, Department of; changes definition of small business."
HB798,578734,"Unemployment compensation; Self-Employment Assistance Pilot Program established, report."
HB799,578750,"Virginia Residential Property Disclosure Act; change in circumstances."
HB800,578680,"Absentee voting; allows qualified voters to vote absentee in person without an excuse."
HB801,578672,"Vote centers; State Bd. of Elections authorized to provide for pilot program in certain localities"
HB802,578768,"Absentee voting; persons age 65 or older on day of an election are entitled to vote absentee ballot."
HB803,578766,"Crimes; seizure and forfeiture of property."
HB804,578685,"Notaries; prohibitions on advertising, notice requirement."
HB805,578765,"Lineups; model policy established by Department of Criminal Justice Services."
HB806,578704,"Tree replacement; VDOT shall adhere to locality's policy."
HB807,578695,"License plates, special; issuance for members and supporters of America Foreign Service Association."
HB808,578775,"Electrical utility facilities; consideration of stability of fuel prices."
HB809,578670,"Firearms; prohibition of sale, transfer, etc., of certain magazines, fine."
HB810,578745,"Firearms; willful discharge resulting in permanent physical impairment, Class 6 felony."
HB811,578692,"Driver of motor vehicle following too closely; includes non-motor vehicles."
HB812,578732,"Firearms; criminal history record information checks for sales, penalty."
HB813,578678,"Electronic devices; search without warrant prohibited."
HB814,578728,"Cellular telephone, etc.; warrant requirement for use as tracking device."
HB815,578724,"Fair Housing Law; unlawful discrimination based on sexual orientation."
HB816,578679,"Virginia Fair Housing Law; unlawful discriminatory housing practices."
HB817,578767,"Telecommunications records; warrant requirement for certain records to be retrieved."
HB818,578733,"Energy and Environment, Virginia Commission on; established, report."
HB819,578669,"Electric vehicles; reduces minimum height of lettering required on vehicles."
HB820,578686,"Virginia Residential Landlord and Tenant Act; retaliation by landlord, rebuttable presumption."
HB821,578688,"Workers' compensation; correctional officers, presumption of compensability for certain diseases."
HB822,578739,"Electric utility regulation; renewable energy portfolio standard program."
HB823,578671,"Firearms; transfer at gun shows, voluntary background check."
HB824,578751,"Northern Virginia Transportation Authority; bonding authority not effective until July 1, 2018."
HB825,578748,"General district court; days of operation."
HB826,578709,"Uniform Statewide Building Code; inspection & enforcement by counties & towns for existing building."
HB827,578719,"Emergency custody orders; temporary firearms restriction orders."
HB828,578717,"Concealed handgun permits; completion of firearms safety courses."
HB829,578730,"Automated sales suppression devices; falsifying electronic records, penalties."
HB830,578674,"Employment; discrimination on basis of military status."
HB831,578725,"Nursing homes; DH to study care of individuals with dementia residing in facilities."
HB832,578711,"Law enforcement & behavioral health services providers; DBHDS to study communication & cooperation."
HB833,578712,"Safe days for employees; duty of employer to provide."
HB834,578696,"Harassment by computer; bullying."
HB835,578677,"Virginia Residential Property Disclosure Act; disclosure of underground pipelines or storage tanks."
HB836,578700,"Wages and salaries; payment by prepaid cards."
HB837,578771,"Virginia Freedom of Information Act; state agencies to post notice of allowable charges."
HB838,578681,"Absentee ballot; procedures for return of envelope."
HB839,578749,"Virginia Freedom of Information Act; applicability to Office of the Attorney General."
HB840,579018,"License plates, special; issuance to support Virginia's Eastern Shore business community."
HB841,579098,"Transient occupancy tax; localities may impose on publicly owned as well as privately owned lodging."
HB842,578787,"Port of Virginia Economic and Infrastructure Development Zone; adds localities to zone."
HB843,578946,"Statewide Fire Prevention Code; use of consumer-grade fireworks, penalty."
HB844,578825,"Eastern Shore Water Access Authority; created."
HB845,578860,"Baylor Survey; reestablishing lines."
HB846,579060,"Virginia Stormwater Management Program; exemptions for certain localities."
HB847,578949,"Menhaden; commercial fishermen required to report any release, disposal, or dumping."
HB848,579058,"Electric utility regulation; recovery of costs of new underground distribution facilities."
HB849,579107,"Senate and House of Delegates districts; technical adjustments."
HB850,578848,"Standards of Learning; Board of Education to review assessments."
HB851,578936,"Assault and battery; full-time or part-time employee, penalty."
HB852,578842,"State Executive Council for Comprehensive Services for At-Risk Youth and Families; application."
HB853,578911,"Cigarette laws; administration and enforcement, etc."
HB854,579070,"Speed limits; maximum limit on nonsurface-treated highways in certain counties."
HB855,579181,"Health regulatory boards; reinstatement of licensure."
HB856,579173,"Hazardous waste; removes requirement that permit is required from DEQ to transport."
HB857,579156,"Muzzle-loading rifle season; persons to wear certain blaze orange clothing."
HB858,579079,"State forest activity fee; Department of Forestry to promulgate emergency regulations to establish."
HB859,579162,"Alternative enrollment policy; schools accredited with warning for three consecutive years, etc."
HB860,579166,"Criminal Justice Services, Department of; included in definition of criminal justice agency."
HB861,578920,"Criminal Justice Services, Department of; included in definition of criminal justice agency."
HB862,579128,"Kindergarten program, full-day ; local school board that does not offer to develop plan to phase in."
HB863,578994,"Enterprise Zone Grant Program; removes restriction on number that may exist at any one time."
HB864,578790,"Virginia Small Business Financing Authority; definition of eligible business & business enterprise."
HB865,579104,"STEAM Summer Learning Center Fund; established."
HB866,578865,"Charter; Town of Christiansburg."
HB867,579033,"Prisoners; notification of tertiary care."
HB868,578970,"Geriatric prisoners; conditional release, after offense, etc., person subject to protective order."
HB869,578917,"Commonwealth of Virginia Higher Educational Institutions Bond Act of 2014; created."
HB870,578829,"New infrastructure; tax credit for certain investment."
HB871,578819,"Port of Virginia Economic and Infrastructure Development Grant Program; expands existing program."
HB872,579046,"Interjurisdictional law-enforcement agreement; agreement may allow loan of unmarked police vehicles."
HB873,579164,"VA's ports-related tax credits; increases annual amount of international trade facility tax credits."
HB874,579129,"Drugs; designation and reporting those of concern."
HB875,578797,"Real property tax; sale of certain tax delinquent property."
HB876,578872,"Virginia Port Authority; changes composition of Board of Commissioners."
HB877,579037,"Hybrid retirement program; local deferred compensation and cash match plans."
HB878,578812,"Firearms, certain; certification by chief law-enforcement officer within 30 days of request."
HB879,578959,"Electric utility regulation; net energy metering by municipalities, etc."
HB880,578868,"Securities Act; Invest in Virginia Exemption."
HB881,578976,"Electric utility regulation; renewable energy portfolio standard program, etc."
HB882,579114,"Alcoholic beverage control; sale of cider in any size containers allowable for wine, etc."
HB883,578967,"Fair Housing Law; unlawful discrimination based on sexual orientation."
HB884,578877,"Virginia Infrastructure Grant Fund; established."
HB885,579115,"Criminal Injuries Compensation Fund; filing of claims."
HB886,579096,"Higher Education for Virginia, State Council of; postsecondary education and employment data."
HB887,579024,"Governor's Career and Technical Education School; establishing a jointly operated high school."
HB888,578919,"Uniform assessment instrument; regulations."
HB889,578846,"Economics education & financial literacy; Bd. of Education to develop online course of instruction."
HB890,578909,"Social worker; family-services specialists & qualified equivalent workers allowed to perform tasks."
HB891,578891,"Health regulatory boards; powers and duties, special conference committees."
HB892,578944,"State employment; questions about criminal convictions, arrests, and charges."
HB893,578938,"Anatomic pathology services; fees."
HB894,578901,"Auxiliary grants; expands eligibility for program to certain individuals."
HB895,578791,"Medicine, Board of; changes membership requirements."
HB896,579176,"Income tax, state; tax credit for completion of public school renovation."
HB897,579169,"Private security services businesses; exception for certified public accountants."
HB898,578824,"Civil penalty; untaxed tobacco products."
HB899,578792,"Condominium Act; purchaser's right of cancellation."
HB900,579025,"Condominium Act and Property Owners' Association Act; allowable fees, etc."
HB901,578875,"Virginia Real Estate Time-Share Act; public offering statement, multisite registration."
HB902,578874,"Virginia-recognized Indian Tribes; contracts with firms to perform building function on Reservation."
HB903,578796,"Commonwealth, Secretary of the; liaison to Virginia Indian tribes."
HB904,579084,"Transportation projects; notice by VDOT."
HB905,578851,"Vital Records, State Registrar of; disclosure of death index information."
HB906,579045,"Electric utility regulation; net energy metering by municipalities, etc."
HB907,578921,"Accountancy, Board of; licensing requirements."
HB908,578881,"Contract passenger carriers; eliminates certain requirements."
HB909,579177,"Channel bass (red drum); repeals an obsolete section restricting taking of bass."
HB910,578801,"Renewable energy property; tax credits for placing into service."
HB911,579131,"Living shorelines projects; issuance of general permits."
HB912,579094,"Virginia Initiative for Employment Not Welfare (VIEW); Workforce Development Pilot Program, report."
HB913,579145,"Inmates; eligibility for health care."
HB914,579017,"Fornication; repeal."
HB915,579022,"State-owned uplands; hydraulic fracturing."
HB916,578888,"Information Technology Advisory Council (ITAC); consumers access to records."
HB917,579186,"Elections; programming optical scan tabulators for recount."
HB918,578803,"Elections; separation of ballots."
HB919,579138,"Provisional voting; meetings of electoral board to determine validity of provisional ballots."
HB920,578845,"Highway systems; funding."
HB921,579014,"Urban county executive form of government; auditor, school board."
HB922,578853,"Alcoholic beverage control; special agents."
HB923,578866,"Prescription Monitoring Program; disclosure method of information to recipient."
HB924,578934,"Chief Medical Examiner, Office of; powers and duties, medicolegal death examinations."
HB925,579126,"Driver education; community colleges shall have authority to offer courses to become instructor."
HB926,579148,"Behavior analyst; exceptions to licensure requirements, Advisory Board established."
HB927,578962,"Problem Gambling Treatment Fund; established."
HB928,579021,"Chief Medical Examiner, Office of; powers and duties, medicolegal death examinations."
HB929,578925,"Emergency vehicles; Virginia National Guard vehicles exempt from certain situations."
HB930,579184,"Standards of Learning; assessments, reform."
HB931,579149,"State Police, Department of; appointment of supervisory officers."
HB932,578965,"Virginia Jobs Investment Program; changes in administration."
HB933,578995,"Child support; update to guidelines."
HB934,578999,"Security freezes; protected consumers, penalties."
HB935,579122,"Unlawful dissemination or sale of images of another; civil action, penalty."
HB936,579178,"Electronic textbooks; accessibility by students at school and in their residence."
HB937,578940,"Virginia Freedom of Information Act; application to the State Corporation Commission, exemptions."
HB938,579080,"Jurors; persons liable to serve."
HB939,579168,"Same-sex marriages; civil unions."
HB940,578814,"Adultery; reduces civil penalty."
HB941,579075,"Operating a vehicle or vessel containing a false compartment; penalty."
HB942,578953,"Death sentences; removes electrocution as manner of execution for prisoners, lethal injection."
HB943,579120,"Ignition interlock system; time for installation."
HB944,579006,"Ignition interlock systems; DUI drugs."
HB945,578955,"Driving under influence of alcohol; first offenders, license conditions."
HB946,578914,"Workers' compensation; fee schedule for medical care services, prompt payment of bills."
HB947,579105,"School board policy, local; designated breastfeeding area for employees."
HB948,578937,"VA Public Procurement Act; competitive negotiation, limitation of certain term contracts, exception."
HB949,579073,"Natural gas utilities; upstream supply infrastructure projects."
HB950,579016,"Income tax, state; home instruction and private school tax credit."
HB951,579172,"Parole board; parole review, required release."
HB952,579117,"Court files; protection of confidential information."
HB953,579074,"Elections, State Board of; Attorney General to recuse himself, special counsel mandatory employment."
HB954,578945,"Mortgage loan originators; SCC authorized to issue transitional license."
HB955,578930,"Administrative Process Act; exemption for certain regulations."
HB956,579151,"Elections; filings by candidates and political parties."
HB957,578990,"Transportation commission membership; extends effective date of provisions to July 1, 2015."
HB958,578912,"House of Delegates districts; technical adjustment."
HB959,578928,"Virginia Legislative Travel Commission; created."
HB960,579116,"Retail Sales and Use Tax; modifies exemption for school supplies and clothing."
HB961,578857,"Elementary and secondary schools; screening students for dyslexia and related disorders."
HB962,578879,"Concealed handgun; carrying in a secured container or compartment in vehicle."
HB963,579051,"Education, Secretary of; annual report to Governor and General Assembly."
HB964,578954,"Firearms; purchase by persons intending to commit act of terrorism, penalty."
HB965,579050,"Governor's Child Safety Test; local school board to include as part of program of physical fitness."
HB966,579011,"Real estate tax; appointment of special commissioner in Portsmouth to execute title to real estate."
HB967,578802,"Chief judges; duties."
HB968,579086,"Brownfield properties; changes definition of bona fide prospective purchaser."
HB969,579171,"Statute of limitations; injury to property, actions by the Commonwealth."
HB970,579003,"House of Delegates districts; technical adjustment."
HB971,578964,"Virginia National Guard; DMA shall provide information to VEC of a member undergoing discharge, etc."
HB972,579065,"Protective orders; companion animals."
HB973,578932,"Traffic light signal photo-monitoring; system for traffic light enforcement."
HB974,579041,"Income tax, state and corporate; credit for food crop donations to a food bank."
HB975,579112,"Hybrid electric motor vehicles; repeals annual license tax."
HB976,578826,"Homicides, certain; accessories after the fact."
HB977,578971,"Teachers; extends deadline to request hearing after receiving notice of dismissal."
HB978,578898,"Utility crossings; localities, etc., whose facilities are to be crossed shall cooperate with other."
HB979,579119,"Businesses, certain; local limitations on number."
HB980,579061,"Absentee voting; publication of street address for return of absentee ballots."
HB981,578993,"Alcoholic beverage control; certain tobacco laws, enforcement by Department of State Police."
HB982,579043,"Police and court records; expungement of records, waiver of hearing."
HB983,579183,"Virginia Retirement System; retirement credits for special forest wardens."
HB984,579008,"Appeal from bail, bond, or recognizance order; compliance with appellate court."
HB985,578893,"Juvenile Correctional Facility in Natural Bridge, former; property conveyance."
HB986,579154,"Master Trooper Jerry L. Hines Memorial Bridge; designating as I81 bridges over Maury River."
HB987,578808,"Department of State Police; appointment of supervisory officers."
HB988,579092,"Coyotes; DGIF & VDACS to provide information & promote programs in assisting with control concerns."
HB989,578915,"Big game license; senior discount for special license."
HB990,578966,"Relocation Assistance & Real Property Acquisition Policies; replacement housing for homeowners, etc."
HB991,579097,"Hunting and fishing licenses; special licenses for certain nonresident disabled veterans."
HB992,579009,"Firearms; prohibited in libraries owned or operated by localities."
HB993,578902,"Teacher licensure; study in human trafficking."
HB994,579035,"Human trafficking offenses; Va. Code Commission to amend catchline to a code to reflect proper term."
HB995,579144,"Income and sales and use taxes; expiration dates for various credits and exemptions."
HB996,578974,"Driver's licenses; applicants less than 19 years old."
HB997,579161,"Cemeteries; procedure for removal and relocation of human remains."
HB998,578956,"Prescription Monitoring Program; reporting requirements."
HB999,579020,"Virginia Major Employer Research Performance Grant Program; created."
HB1000,578864,"Real property tax; exemption for certain elderly and disabled persons."
HB1001,578923,"Electric utilities; on-bill financing programs for eligible energy efficiency measures."
HB1002,578841,"Training, Committee on, within Department of Criminal Justice Services; increases membership."
HB1003,578806,"Opportunity Educational Institution; funding."
HB1004,578811,"Open-end credit agreements; only seller of goods to extend credit under an agreement."
HB1005,579134,"Health insurance policies; individual and group coverage, conversion policies."
HB1006,579167,"Probable Maximum Precipitation (PMP); DCR to utilize storm-based approach in order to derive PMP."
HB1007,578847,"High school equivalency examinations; replaces references throughout Code."
HB1008,578947,"Voluntary apprenticeships; conforms provisions of Virginia's program to federal law."
HB1009,579174,"Workforce development; changes name of Va. Workforce Council to Va. Board of Workforce Development."
HB1010,579150,"Emergency medical services providers; certification."
HB1011,579108,"Local Government, Commission on; local mandates."
HB1012,578899,"City of Suffolk; ordinance providing that charges for water and sewer shall be a lien on property."
HB1013,578838,"District courts; record retention."
HB1014,578786,"Coal mine safety; reciprocal agreements with other states."
HB1015,578837,"Trespass; signs prohibiting firearms posted on nonresidential building."
HB1016,578951,"Health insurance; program for local school board employees."
HB1017,578975,"Workers' compensation; cost and payment for medical services."
HB1018,578818,"Appellate proceedings; audio and audio-visual records, circuit court opinions, fees."
HB1019,578793,"Divorce; affidavit in support."
HB1020,578890,"Income tax, state; credit for disabled military veterans."
HB1021,579062,"Income tax, state; military retirement pay subtraction."
HB1022,579158,"Certificate of public need; Commissioner of Health to accept and review."
HB1023,578831,"Smoking in motor vehicles; presence of minor under age eight, civil penalty."
HB1024,579179,"Constitutional and local offices; special election to fill vacancy."
HB1025,579109,"Biofuels Production Incentive Grant Program; eligibility to receive grants."
HB1026,579127,"Check cashers; recordkeeping requirements, civil penalty."
HB1027,578969,"Check cashers; customer identification, civil penalty."
HB1028,578876,"Gas severance tax; extends sunset provision to December 31, 2015."
HB1029,579044,"Libel and slander; candidates for office."
HB1030,578977,"Campaign finance; persons required to file independent expenditures disclosure reports."
HB1031,579143,"Immunizations; updates provisions for children."
HB1032,578855,"Pharmacy, Board of; automatic review of certain case decisions."
HB1033,579015,"Dams; risk management plan for owners."
HB1034,579077,"Dams, certain; liability of owners."
HB1035,579546,"Veterinarians; dispensing compounded drug products, report."
HB1036,579322,"State Corporation Commission; availability of records."
HB1037,579535,"Medical reports as evidence; general district court."
HB1038,579443,"District courts and circuit courts; no civil matter shall be dismissed with prejudice, etc."
HB1039,579530,"Trial by jury in a civil case; demand, pleading."
HB1040,579348,"Traffic light signal photo-monitoring; use of system, appeals."
HB1041,579508,"Nonsuits; tolling."
HB1042,579502,"Muzzleloading pistols; allowed to use certain pistols to hunt game birds, etc., in certain counties."
HB1043,579415,"Health benefit exchanges; regulation of navigators."
HB1044,579364,"Banks; bank director's ownership of shares."
HB1045,579550,"Contractors, Board for; additional monetary penalty for certain violations."
HB1046,579514,"Nurse practitioners, licensed; treatment of injured employee within scope of practice."
HB1047,579470,"Income tax, state; working family child care tax credit."
HB1048,579327,"Highway systems; funding."
