bill_number,bill_id,title
HB818,402203,"Mississippi Respiratory Care Practice Act; make technical revisions to."
HB819,402201,"State Department of Health regulations for advanced life support personnel; define EMT-Paramedic Critical Care."
HB820,402200,"Crimes; revise penalties for attempted capital offenses."
HB821,402198,"Classroom supplies; authorize issuance of procurement cards to classroom teachers to purchase."
HB822,402197,"Distinctive license tag; authorize issuance to supporters of Corinth High School."
HB823,402196,"Civil cases; revise procedure for certain small claims."
HB824,402195,"Tobacco; prohibit possession by minors."
HB825,402194,"Public utilities; revise jurisdiction of Public Service Commission to exclude certain technological services."
HB826,402190,"County prosecuting attorney; authorize certain counties to pay additional salary to the."
HB827,402187,"Law enforcement officers; prohibit from using weapons, radio devices or motor vehicles owned by government entities except for official business."
HB828,402186,"Interagency Council or Farm to School; establish."
HB829,402185,"Workers' compensation; prohibit discharge of employee filing claim in good faith."
HB830,402184,"Regional economic development alliances; extend authority to exercise quick-take eminent domain."
HB831,402183,"Prison Overcrowding Emergency Powers Act; extend repealer on."
HB832,402178,"MS Boll Weevil Management Act; extend repealer on provision requiring certain audits to be provided by November 15."
HB833,402176,"Division of Community Services within Department of Youth Services; extend repealer on."
HB834,402174,"Family protection specialists and workers; extend repealers on duty of DHS to establish employment standards for."
HB835,402173,"State Parole Board; extend repealer on."
HB836,402172,"Trespass; create Landowner Protection Act."
HB837,402170,"Law enforcement officers; revise various laws regarding."
HB838,402169,"Central School District Shared Services Office System; require each county to establish implementation schedule."
HB839,402168,"Public funds; prohibit investment in entities having relationship with countries against which U.S. has embargo."
HB840,402167,"""Community Corrections Performance Measurement Act""; create."
HB841,402166,"Vehicles equipped with idle reduction technology; create certain weight exemptions."
HB842,402164,"Obesity; extend repealer on program providing bariatric surgery under state employees health plan."
HB843,402161,"Alligators and alligator turtles; reduce penalty for hunting and trapping out of season without required permit."
HB844,402160,"Distinctive license tag; authorize issuance to supporters of the Mississippi Golf Association."
HB845,402159,"Human Trafficking; revise."
HB846,402157,"U.S. Flag; authorize flying at 1/2-staff when member of the armed forces dies on active duty."
HB847,402154,"School district employees; delete donated leave to employees of the other school districts except for immediate relatives."
HB848,402153,"State assent; revise to conform to federal aid legislation to ensure conservation of fish and wildlife."
HB849,402152,"School vouchers; establish program to provide for students with special needs to attend school of choice."
HB850,402151,"School districts; authorize to issue procurement cards for travel expenses."
HB851,402150,"Early voting; authorize in registrar's office."
HB852,402146,"Health care facility licensure and inspection fees; authorize State Board of Health to set."
HB853,402145,"Regional and municipal airport authorities; establish procedure to enforce aircraft liens."
HB854,402144,"Public Schools; prohibit athletic and academic teams from participating in certain unaudited associations."
HB855,402143,"Health insurance; require all public universities and colleges to provide as option for all students."
HB856,402142,"MS Health Care Rights of Conscience Act; revise immunity."
HB857,402140,"Pain-capable Unborn Child Protection Act; create."
HB858,402139,"Child support guidelines; presumed to be reasonable for adjusted gross income within a certain range."
HB859,402138,"CON; authorize transfer of nursing home beds from Hancock County and new nursing home beds in Lamar County."
HB860,402137,"Scholarship awards; provide that certain repayments of shall be deposited in the Consolidated Revolving Loan Fund."
HB861,402134,"Adequate Education Program; annually increase adjustment to base student cost for at-risk students until 50%."
HB862,402131,"Products liability; revise to include designers."
HB863,402130,"Hunting and fishing; create an additional category for a lifetime sportsman license."
HB864,402126,"Dual enrollment - dual credit work skills certificate program in high school and community college; establish pilot program."
HB865,402125,"Uniform Transfer-on-Death Security Registration Act; revise definition of ""security account."""
HB866,402124,"Public university property; authorize DFA to sell certain property at University of Southern Mississippi Gulf Coast."
HB867,402123,"Uniform Traffic Ticket Law; provide that officer's failure to timely file ticket is not grounds for dismissal of the ticket."
HB868,402121,"Manslaughter; differentiate between voluntary and involuntary."
HB869,402119,"Medicaid; authorize reimbursement for licensed professional counselors."
HB870,402118,"Distinctive license tag; authorize issuance to supporters of Alcorn Central High School."
HB871,402117,"Mental health; bring forward statutes relating to."
HB872,402116,"Radiological health entities; State Board of Health shall set applicable fees for."
HB873,402111,"Manslaughter; increase maximum sentence for."
HB874,402110,"Cemetery law; revise provisions relating to perpetual care trust funds and encumbering cemeteries."
HB875,402109,"Ad valorem taxes; remove the provision that prescribes the manner in which affordable rental housing must be appraised."
HB876,402107,"Mississippi Wireless Communication Commission; revise authority regarding local government entities."
HB877,402106,"Regional and municipal airport authorities; revise certain duties and powers of."
HB878,402102,"State assessments; provide for several funds, and reduce certain assessments."
HB879,402101,"Reading is Fundamental Literacy Program; establish in public schools to achieve grade level reading."
HB880,402100,"Crimes with bail restrictions; specify and restrict such crimes."
HB881,402099,"Hunting; require permit to hunt deer with dogs."
HB882,402098,"Local &amp; private laws; require direct referendum on question of imposing a local tax."
HB883,402095,"Voter identification; require, but allow electors to cast ballot and be counted, if elector signs a sworn statement."
HB884,402094,"Alcoholic beverages; allow manufacturer with distillery in this state to sell to consumers at the distillery."
HB885,402093,"State agencies; revise procedure for approval of invoices submitted to."
HB886,402092,"Voluntary acknowledgement of paternity; conform one-year rescission period to other statutes."
HB887,402090,"Preneed contracts for funeral services; revise various provisions relating to trusts and substitute providers."
HB888,402088,"MS Public Charter School Act of 2012; enact to establish new process for creating."
HB889,402087,"State agencies; revise certain provisions in FY12 appropriation bills for several."
HB890,402085,"Teachers and teacher assistants; clarify deduction of cost of from pay of established substitute amount of."
HB891,402084,"MS Building Code Council; require to furnish report to the Legislature on standards for a statewide building code."
HB892,402083,"Smokefree Air Act of 2012; enact."
HB893,402081,"Smoke-free Air Act of 2012; enact."
HB894,402080,"Portable electronics insurance; require licensure of vendors to sell policies."
HB895,402079,"Public Property; authorize DFA to donate certain property in Lauderdale County to Meridian Community College."
HB896,402076,"Wind Farms; authorize Secretary of State to lease or rent certain state lands for establishment of for power generation."
HB897,402075,"Egg assessment; provide that those collected by the Commissioner of Agriculture and Commerce shall be remitted to a foundation."
HB898,402073,"Vehicle-charge providers; allow certain conditions in any certificated electric service area."
HB899,402072,"Patient's Right to Informed Health Care Choices Act; create."
HB900,402071,"Mississippi Peanut Promotion Board; revise manner by which members are selected."
HB901,402070,"Public contracts of energy efficiency services; revise maximum time frame for contracts."
HB902,402067,"School districts; restrict discharge of teachers and administrators under certain instances of reduced district funding."
HB903,402066,"Retirement; authorize counties to pay PERS employer contributions on net fee income of constables."
HB904,402062,"Crimes; create felony offense of threatening bodily harm by a person convicted of a violent crime."
HB905,402061,"Board of supervisors; authorize to call an emergency meeting."
HB906,402060,"Menaced property in county; increase number of times may be cleaned by the county."
HB907,402059,"State Longitudinal Data System; revise date of implementation of."
HB908,402058,"Constables; establish compensation of those who serve as bailiffs."
HB909,402056,"School maintenance fund; extend repealer on requirement that districts with low ending balance file budget cuts plan."
HB910,402055,"Mineral interest; revise procedure for payment of taxes."
HB911,402054,"Universities &amp; colleges; prohibit from using state appropriated funds for athletics beginning July 1, 2014."
HB912,402053,"Health care professionals; may provide services at free medical clinics without MS license if have out-of-state license."
HB913,402052,"Minimum Standards for Conveyance Services; enact."
HB914,402043,"Student speech; grant immunity to school officials allowing amplified student messages consistent with district policy."
HB915,402042,"CON: issue for nursing facility in Jackson to provide care to ventilator dependent pediatric patients."
HB916,402041,"Municipal and circuit clerks; require to forward campaign finance reports within 10 days of receipt from a candidate."
HB917,402040,"Sickle Cell Disease; create task force to study growing incidence and available treatment options."
HB918,402039,"Public property; authorize DFA to donate certain property to Meridian Community College."
HB919,402035,"Regional railroad authorities; provide eligibility to receive monies from Multi-Modal Transportation Improvement Fund."
HB920,402034,"MS Fair Commission; revise powers and duties relating to advertisement on facilities on State Fairgrounds."
HB921,402033,"Voter identification; require for all elections."
HB922,402031,"Mineral interest; revise procedure for payment of taxes."
HB923,402030,"Law enforcement officers and fire fighters; increase amount of death benefits payable to."
HB924,402028,"Joint Legislative Committee on Oral/Auditory Programs; extend repealer on."
HB925,402027,"Retirement; increase amount that a constable may be paid and continue receiving a retirement allowance."
HB926,402026,"Public utilities; require to submit certain information to certain county and municipal agencies after a request is made of."
HB927,402025,"State Auditor's office; revise certain powers and duties relating to audits of state agencies."
HB928,402024,"Alcoholic beverages; authorize municipalities in dry counties to vote to come out from under the dry law for limited sales."
HB929,402023,"Traffic tickets; allow electronic submission of those issued for violations of the Mississippi Implied Consent Law."
HB930,402022,"Ad Valorem taxes; delete school board's authority to increase without referendum approval."
HB931,402019,"Uniform laws; enact Uniform Unclaimed Property Act."
HB932,402018,"Student dress code; require local school districts to adopt and enforce policies relating to."
HB933,402016,"Special Needs Charter School; establish for exceptional children in each school district."
HB934,402014,"Charter schools; create new process for establishing."
HB935,402013,"Home economics; require to be included in the curriculum as an elective in each school district for Grades 7-12."
HB936,402012,"Model Early Childhood Development Centers; authorize State Board of Education to establish."
HB937,402011,"Voluntary Preschool Education Program; establish to be implemented throughout the state."
HB938,402010,"Issuance of summons; revise regarding landlord and tenant proceedings."
HB939,402006,"Uniform Principal and Income Act; enact to replace current law."
HB940,402003,"Alcoholic beverages; revise definition of qualified resort area under the Local Option Alcoholic Beverage Control Law."
HB941,402002,"16th Section land leases; revise manner of calculating rental rates on lands classified for agricultural purposes."
HB942,402001,"Office of Purchasing, Travel and Fleet Management; authorize to charge certain fees from bidders and vendors and receive rebates."
HB943,402000,"State assessments; provide additional for certain violation for benefit of the Children's Justice &amp; Mandated Reporter Training Funds."
HB944,401999,"State Fiscal Officer; revise provisions regarding drawing of warrants in excess of the available cash balance against federal programs."
HB945,401997,"Trusties who are authorized to accumulate additional earned time; revise."
HB946,401996,"Supplemental Legislative Retirement Plan; new legislators not members and current legislators don't earn additional credit."
HB947,401994,"State Liquefied Compressed Gas Board; revise laws regarding."
HB948,401993,"Agricultural high schools; repeal section that establishes certain standards required of."
HB949,401990,"Guardian ad litem; clarify duties and appointment."
HB950,401988,"Mississippi Recall Act of 2012; enact."
HB951,401987,"All-terrain vehicles; establish ownership registration network for."
HB952,401986,"Mortgages and other secured lenders; increase penalty for failure to cancel record of debt after demand of debtor."
HB953,401985,"Hospitals; require to notify patients before referring patient's account to collection agency."
HB954,401984,"Chancery clerk; revise salary inclusions."
HB955,401979,"State Bond Commission; revise authority regarding bonds authorized by an act of the Legislature."
HB956,401978,"Medicaid; persons eligible for TANF shall be eligible for; and redetermination of eligibility for shall be available by mail."
HB957,401975,"Bonds; authorize issuance of general obligation bonds for construction of a lake in Alcorn County."
HB958,401974,"Early Voting Pilot Program; create for Alcorn County."
HB959,401973,"Bonds; authorize issuance to provide funds for certain historical projects in City of Corinth."
HB960,401971,"Blind Persons' Literacy Rights and Education Act; revise."
HB961,401969,"Humphreys County; authorize to contribute funds for little league baseball teams within the county."
HB962,401968,"MS Prison Industries; remove authority to sell or furnish goods or services to any private entity."
HB963,401967,"Adoption; authorize opening of when child reaches age of 18 years."
HB964,401966,"Nonprofit religious organizations; exempt from lease payments to Pearl River Valley Water Supply District."
HB965,401964,"Newborns; require hospitals to perform pulse oximetry screening on after birth."
HB966,401961,"Depositories for funds of local governments; revise manner by which banks are chosen to serve as."
HB967,401960,"Free port warehouse law; clarify that manufactures are eligible for ad valorem tax exemption."
HB968,401959,"Business improvement districts; extend the period for which they are authorized and revise certain vote requirements."
HB969,401958,"Local government officials; State Auditor provide training course to before they enter interest rate agreements."
HB970,401956,"Income tax; revise provisions regarding net income of nonresidents, certain definitions and certain business deductions."
HB971,401955,"Income tax; authorize a credit for portion of costs paid by a business enterprise to expand and relocate employees to this state."
HB972,401954,"Income tax; authorize a credit for portion of costs paid by a company in relocating national or regional headquarters to this state."
HB973,401953,"Alcoholic beverages; authorize permits that allow sampling or tasting events at package retail stores."
HB974,401952,"Gulf Coast Region Utility Act; revise various provisions of."
HB975,401945,"Budget and Strategic Planning and Policy Commission; create."
HB976,401944,"Domestic violence and problem solving courts; authorize."
HB977,401943,"University Medical Center; prohibit requiring a release of claims before treatment."
HB978,401942,"Mississippi Abandoned Animal Protection Act; enact to regulate control of."
HB979,401941,"Medical examiners; increase maximum monthly salary for chief examiners and fee for death investigation reports."
HB980,401940,"Sheriffs; increase salaries of."
HB981,401938,"Implied consent law; allow sentence for violations to include house arrest at rehab center."
HB982,401937,"Alcoholic beverages; authorize certain municipalities in dry counties to vote to come out from under the dry law."
HB983,401936,"Poll managers and clerks; increase compensation of."
HB984,401933,"Utility service vehicle, stationary; require motor vehicle operators to perform certain maneuvers when approaching."
HB985,401932,"Depositories for funds of local governments; revise manner by which banks are chosen to serve as."
HB986,401930,"Distinctive license tag; authorize for various purposes ."
HB987,401929,"Municipalities; authorize to lease small parcels of land with two appraisals."
HB988,401928,"Medicaid; services provided by prescribed pediatric extended care centers shall be reimbursable under."
HB989,401927,"Prescribed pediatric extended care centers; provide for licensure of by State Department of Health."
HB990,401925,"Distinctive license tag; to reauthorize issuance to aircraft pilots."
HB991,401923,"Distinctive license tag; authorize issuance to supporters of the Tuskegee Airmen."
HB992,401922,"Absentee ballots for enlisted soldiers; authorize use of electronic signatures and revise time for receipt of."
HB993,401920,"Primary election contests; may be heard only by circuit judges."
HB994,401918,"Election day disputes; clarify availability of judges to hear."
HB995,401917,"Absentee ballots; require registrar to process all received and delivered through the Statewide Election Management System."
HB996,401912,"State Bank of Mississippi; create to promote agriculture, commerce and industry in the state."
HB997,401911,"Deputy State Insurance Administrator; delete requirement that State Health Insurance Management Board must employ."
HB998,401910,"Counties; increase the minimum acquisition costs of items and services."
HB999,401909,"Autopsy; consent must be obtained from deceased's relative before being performed."
HB1000,401908,"Drug statutes; revise actual time served."
HB1001,401904,"Law enforcement, certain; require one year of administrative work before a service weapon may be carried."
HB1002,401903,"Public Schools; require surveillance video in each classroom and certain other areas of the school facility."
HB1003,401902,"Smoke-Free Air Act of 2012; enact."
HB1004,401900,"Drug testing; require when law enforcement officer kills a person."
HB1005,401899,"Police officers; require to wear cameras on uniforms while on patrol."
HB1006,401897,"Surgical procedures; require recording of with video device and maintained for four years."
HB1007,401896,"Right to appeal; include in Victims' Bill of Rights."
HB1008,401895,"Sentencing; create standard for felonies."
HB1009,401894,"Intensive supervision program fees; remove requirement that offenders pay."
HB1010,401893,"Juries; prohibit friends and family of victim or defendant from serving."
HB1011,401891,"Capital murder; provide death penalty for murder of two or more persons."
HB1012,401886,"Capital murder; apply to multiple murders."
HB1013,401885,"Rape; death penalty for conviction if victim is age 13 or under."
HB1014,401884,"Agency rules and regulations; require legislative approval before becoming effective."
HB1015,401883,"English language; require all state documents to be produced in."
HB1016,401882,"Vote fraud; revise penalty."
HB1017,401880,"State Superintendent of Public Education; elect at general state election."
HB1018,401878,"Ad valorem tax; require cities/counties to reduce millage rate for purposes of proposed increase where assessed value increases."
HB1019,401875,"Beer breweries; allow to provide samples subject to certain conditions."
HB1020,401874,"State Parole Board; require to keep certain requests when investigating an applicant for clemency recommendation."
HB1021,401873,"Residential Builders &amp; Remodelers Act; revise license requirements and exemptions."
HB1022,401871,"False reporting of crimes; increase fine for violation of up to $5,000.00."
HB1023,401870,"Window tint on motor vehicles; revise requirements for a medical exemption from laws regarding."
HB1024,401869,"Highway Patrol; remove repealer that allows certain persons to become members of with only high school diploma."
HB1025,401868,"Traffic violations; provide that minors may only take one course per year to avoid conviction of."
HB1026,401867,"Candidates and certain appointed persons; require homestead exemption filing to be residence."
HB1027,401865,"State Parole Board; require notification of certain district attorney, sheriff and family when investigating pardon recommendations."
HB1028,401863,"MS Autism Advisory Committee; revise certain provisions regarding composition and compensation of members."
HB1029,401862,"Assault; to create felony for assaulting a pregnant woman."
HB1030,401861,"Commercial Class I rubbish sites; revise standard for interpreting regulations regarding and revise laws regarding expansion of."
HB1031,401860,"MS Dyslexia Therapy Scholarship for Students with Dyslexia Program; create to provide dyslexic students with school choice."
HB1032,401856,"Mississippi Dyslexia Education Scholarship Program; create."
HB1033,401855,"Instruments of record; require to be in the English language."
HB1034,401854,"Correctional facilities; authorize to inform certain inmates about receiving a tubal ligation after giving birth."
HB1035,401853,"Copper sales; require sellers to register with sheriff for licensing."
HB1036,401852,"Excess county funds; revise manner in which they may be invested."
HB1037,401843,"Insurance companies; prohibit payment of loss ratio bonus to agents."
HB1038,401842,"Mississippi consumer Insurance Policyholder Bill of Rights; create."
HB1039,401841,"Life insurance companies; prohibit payout to beneficiary by depositing proceeds into certain checking accounts."
HB1040,401840,"Property/casualty insurance; prohibit premium increase for certain policies when no change in circumstances of insured."
HB1041,401839,"Homeowners insurance; adopt efficient proximate cause doctrine to require coverage for certain losses."
HB1042,401837,"Property insurance; revise unfair and deceptive acts and adopt efficient proximate cause doctrine."
HB1043,401836,"Homeowner's insurance; provide that insurer has burden of proof for exclusions/exceptions in civil actions under policy of."
HB1044,401835,"Unfair Claims Settlement Practices Act; create under authority of Insurance Commissioner."
HB1045,401834,"Homeowners insurance; prohibit cancellations of policies based solely on the presence of Chinese drywall."
HB1046,401832,"Residential property insurance; require rate filings to include discounts when certain construction techniques are used."
HB1047,401829,"Franchise agreements; regulate between outdoor sport equipment dealers, manufacturers and distributors."
HB1048,401828,"Outboard motors; require registration of with the MS Commission on Wildlife, Fisheries and Parks."
HB1049,401825,"Highway Patrol; establish escort procedures and policy."
HB1050,401824,"Medicaid and CHIP; redetermination of eligibility for shall be available by mail in hardship cases."
HB1051,401823,"Income tax; provide a credit for certain energy-efficiency improvements to property."
HB1052,401822,"""Bill of Rights"" for patients and residents of health care facilities; provide."
HB1053,401820,"Mississippi False Claims Act; create."
HB1054,401817,"Constitutional rights; contractual waiver only effective if knowingly executed."
HB1055,401816,"Nursing facilities; licensing agency shall require to carry a minimum amount of liability insurance."
HB1056,401815,"Public school construction projects; require major projects to meet U.S. Green Building Council's LEED silver standard."
HB1057,401814,"Home repair fraud; revise."
HB1058,401812,"Public contracts related to a federally declared disaster; grant preference to resident contractors."
HB1059,401811,"Counties; revise the number of times property can be cleaned and increase amount of expenses for cleaning."
HB1060,401810,"Public purchasing; preference shall be given to Mississippi-based businesses."
HB1061,401808,"Alcoholic beverages; create special permit for package retailer to host tasting or sampling event."
HB1062,401807,"Health care workers; require to have criminal history records check once every 3 years."
HB1063,401804,"Seat belt laws; revise penalties for violation of."
HB1064,401803,"Prank callers; provide civil liability against if emergency responders are injured."
HB1065,401802,"Stillborn children; require death certificate for, and require notice to parents that they may obtain birth certificate for."
HB1066,401801,"Crimes; provide for expunction of certain felonies for persons under 22."
HB1067,401800,"Vessel pilots; limit and regulate liability of."
HB1068,401797,"Income tax; extend repeal date on tax credit for new cut and sew jobs in the upholstered household furniture manufacturing industry."
HB1069,401796,"Election commissioner; remove requirement to resign 1 year before qualifying for other office."
HB1070,401795,"County veteran service officers; allow to attend training sessions conducted by national service organizations."
HB1071,401794,"Medicare Advantage plans &amp; Prescription Drug plans; provide civil &amp; criminal penalties for violating federal marketing restrictions on."
HB1072,401791,"State law enforcement officers; not required to use personal or major medical leave when injured in line of duty."
HB1073,401789,"State institutions; patients admitted for less than three months not required to pay social security disability benefits to the institution."
HB1074,401788,"Hospices; prohibit issuance of new licenses for unless specifically authorized by legislation."
HB1075,402281,"Motor vehicles; revise laws regarding scrapping of."
HB1076,402282,"Motor vehicles; authorize the operation of low-speed electric vehicles on certain public roads."
HB1077,402284,"Slat baskets; reduce minimum size of slot openings on for trapping fish to 1-1/4 inches."
HB1078,402286,"Proof of financial responsibility; require before receiving initial or renewal registration of a motor vehicle."
HB1079,402288,"Drug testing; recipients of public assistance shall be subject to."
HB1080,402290,"Noise abatement; revise offense of noise disturbance."
HB1081,402292,"Governmental entities; require new vehicles to have a fuel economy estimate of 30 MPG or greater for highway driving."
HB1082,402294,"Speech-Language Pathologists Master's Degree Loan Forgiveness Program; establish."
HB1083,402296,"Inmate Welfare Fund; abolish and require certain funds be deposited to State General Fund."
HB1084,402298,"Medicaid Managed Care Program; direct PEER Committee to make report on."
HB1085,402300,"Accident reports; create penalty for providing false information to law enforcement."
HB1086,402302,"Commission on College Accreditation; revise which schools over which commission may exercise powers and authority."
HB1087,402304,"Licensed school employees; allow use of personal leave near holiday if summoned by court."
HB1088,402306,"Additional highways; reconstruct a portion of Highway 315."
HB1089,402308,"Bullying of persons 65 or older; prohibit."
HB1090,402310,"Public records; revise fees charged for providing."
HB1091,402313,"Ports; exclude the Mississippi State Port Authority from certain procurement laws and regulations."
HB1092,402315,"Economic Development Highway Act; authorize MDOT to apply directly to MDA for funding."
HB1093,402317,"Counties and municipalities; authorize to recover actual costs of enforcing an ordinance, zoning law or regulation."
HB1094,402320,"Scrap metal law; revise definitions to include manhole covers and other items."
HB1095,402322,"IHL; may allow universities to implement out-of-state tuition waiver policy if fiscally responsible."
HB1096,402324,"Counties and municipalities; revise procedures for notice of public budget hearings and revise public notice form."
HB1097,402328,"Driver's license; provide that veteran may be identified by distinctive symbol, character or endorsement."
HB1098,402330,"Capitol police; expand jurisdiction."
HB1099,402332,"Surplus lines insurance producers; require to execute form promulgated by Commissioner of Insurance stating certain facts."
HB1100,402334,"Youth sports concussions and head injuries; provide procedures and education requirements."
HB1101,402336,"Mississippi Upstart Project; create home-based educational program to develop school readiness in preschoolers."
HB1102,402340,"Mississippi Public Charter Schools Act of 2012; enact to establish new process for creating."
HB1103,402342,"Driver's license; provide that veteran may be identified by distinctive symbol, character or endorsement."
HB1104,402344,"Uniform laws; enact Uniform Prudent Management of Institutional Funds Act."
HB1105,402346,"State Health Insurance Plan; require written notice to members at age 64 that they must enroll in medicare at age 65."
HB1106,402350,"Public defenders; clarify authority over employees of the office."
HB1107,402351,"Abortion; require sonogram on women and verbal explanation of sonogram results before performing of."
HB1108,402353,"Accessory after the fact; revise punishment."
HB1109,402355,"Voyeurism; create felony offense when victim is under 16."
HB1110,402357,"Power of Attorney; revise pertaining to the Uniform Durable Power of Attorney Act."
HB1111,402359,"Board of Pharmacy; authorize DFA to purchase and sell property on behalf of for new facility."
HB1112,402364,"Charter schools; create new process for establishing."
HB1113,402366,"Supplemental Legislative Retirement Plan; new members of Legislature after January 1, 2012, shall not be members of."
HB1114,402368,"Adoption of Human Embryos Act and Ethical Treatment of Human Embryos Act; create."
HB1115,402370,"Retirement; exclude value of noncash maintenance furnished to PERS members for retirement purposes."
HB1116,402372,"Counterfeit goods; remove disclosure requirement to purchaser."
HB1117,402374,"Tax-forfeited lands; authorize Secretary of State to sell certain with deteriorating buildings and personal property located on."
HB1118,402376,"Corrections; authorize a regional facility to be located in Leflore County."
HB1119,402380,"Crimes; extend repealer on prohibition against conducting fights between hogs and dogs."
HB1120,402382,"Motorcycle crash helmets; revise laws regarding."
HB1121,402384,"Local Option Alcoholic Beverage Control Law; revise definition of term ""restaurant"" under."
HB1122,402385,"Bingo; person conducting game must be a resident of the county in which the game is conducted."
HB1123,402389,"MAEP funds; revise date state pays to school districts, and require monthly direct deposit for all school district employees."
HB1124,402391,"Government owned vehicles; authorize and encourage conversion to operate on an alternative fuel."
HB1125,402393,"Alternative Fuels Technician Training Act; create."
HB1126,402395,"Teacher classroom supply funds; restrict diverting funds specified for appropriation for other purposes."
HB1127,402397,"Biodiesel; provide definition for."
HB1128,402399,"Expunction; add embezzlement."
HB1129,402401,"Cemeteries; prohibit additional charges for subsequent burial on plot from which remains are disinterred."
HB1130,402407,"Cosmetology Board; reconstitute and increase membership of."
HB1131,402409,"Deer hunting; authorize hunter to use weapon of choice on certain private lands during primitive weapon season on deer."
HB1132,402411,"Voter registration; require homestead filing as proof of residence."
HB1133,402413,"Reading Sufficiency Program of Instruction; repeal."
HB1134,402415,"School districts; require the appointment of superintendent by governing authority in those abolished by Governor."
HB1135,402417,"Medicaid; make various amendments to Medicaid laws."
HB1136,402419,"School Districts; prohibit participation in extracurricular activities when accreditation is withdrawn."
HB1137,402423,"State health insurance; require same co-pay/deductible for prescription drugs whether obtained from retail pharmacy or by mail order."
HB1138,402424,"Wireless interactive communication; prohibit by operator of motor vehicle and make secondary offense until January 1, 2014."
HB1139,402426,"Railroads; authorize MDOT to acquire through bonds issued by the State Bond Commission."
HB1140,402428,"Education Employment Procedures Law; clarify deadline for notification of nonreemployment."
HB1141,402432,"Exemplary Inclusive School Award Program; clarify implementation by SDE for children with disabilities."
HB1142,402434,"""The Recidivism and Reduction Act""; create."
HB1143,402436,"Swift and Certain Sanctions Act; create."
HB1144,402438,"Office of Educator Misconduct Evaluations; establish to provide administrative due process for licensure violations."
HB1145,402440,"Advanced placement courses; delete requirement for State Department of Education to approve of for high schools."
HB1146,402442,"Mississippi Consumer Choice in Uninsured Motorist Coverage Act; create."
HB1147,402444,"Mental Health; reconstitute membership of board and revise qualifications of executive director."
HB1148,402449,"School districts; authorize to acquire real property with funds from any source."
HB1149,402451,"Ambulance service; establish grant program for certain rural counties to assist in contracting for."
HB1150,402453,"Boards and commissions; consolidate and/or reconstitute membership of certain."
HB1151,402455,"Certification to practice orthotics or prosthetics; exempt pharmacists and pharmacies."
HB1152,402457,"Conversion charter school; require transitional year for conversion of certain chronically under-performing schools."
HB1153,402458,"Immigration; prohibit sanctuary cities and require verification of lawful presence to receive public benefits."
HB1154,402462,"Medicaid; require to establish a Medicaid Medical Home Shared Savings Program."
HB1155,402464,"Low-Income Student Scholarship and Family Tax Credit Act; enact."
HB1156,402466,"Crime lab personnel; provide procedure regarding misdemeanor appearance."
HB1157,402470,"Child support enforcement by Department of Human Services; conform to certain federal requirements regarding modification."
HB1158,402472,"Central School District Shared Services Office System in each county; establish implementation schedule."
HB1159,402474,"Mineral interest; revise procedure for payment of taxes."
HB1160,402476,"State auditor; authorize use of cash basis auditing standards."
HB1161,402478,"Department of Human Services; extend repealers on."
HB1162,402480,"Uniform laws; enact Model Registered Agents Act."
HB1163,402484,"County elected officials; increase salaries of."
HB1164,402486,"School accountability system; revise to include ranking by Grades of ""A"" through ""F""."
HB1165,402488,"Weapons; authorize honorably retired law enforcement officers to carry."
HB1166,402491,"Agritourism; provide limited liability for persons engaged in."
HB1167,402493,"Unemployment Compensation Law; exclude H-2A agricultural guest workers."
HB1168,402495,"Blind Persons' Literacy Rights and Education Act; revise."
HB1169,402498,"Concealed weapons; prohibit carrying in county-owned facilities."
HB1170,402500,"State funds; provide for transfer of funds and delay of certain payments and provisions."
HB1171,402502,"Crisis Intervention Teams; revise various provisions of laws providing for."
HB1172,402504,"Starvation and Dehydration of Persons with Disabilities Prevention Act; create."
HB1173,402506,"Income tax; authorize Department of Revenue to allow government employees to pay delinquent tax through installment agreement."
HB1174,402508,"Child care facility licensing agency; transfer from Health Department to Department of Human Services."
HB1175,402510,"State Board of Funeral Service; extend repealer and amend various licensing laws."
HB1176,402512,"Social promotion; prohibit of students in Grade 3 who are reading deficient and require intensive reading instruction."
HB1177,402514,"Department of Revenue; require to establish tax recovery program."
HB1178,402516,"Personal services contracts; require those over $10,000.00 to be submitted to Personal Service Contract Review and posted on website."
HB1179,402518,"Deer; allow hunting of over bait during any open season on deer."
HB1180,402970,"Children's Resource Commission; create to coordinate and streamline the state's efforts to provide services to children."
HB1181,402969,"Children's services and programs; require all state agencies to provide information relating to such in a list to the Legislature."
HB1182,402967,"Restrictions on wireless communication devices assigned to state employees, certain; remove UMC exemption from."
HB1183,402965,"State Personnel Board; require to create process for state employees to suggest improvement for state agency operations."
HB1184,402961,"Commission on Local Government Efficiency and Reform; create."
HB1185,402958,"General Laws; reduce number of copies that Secretary of State is required to maintain."
HB1186,402952,"Mississippi Small Business Regulatory Flexibility Act; create."
HB1187,402950,"Bonds; require governmental entity to file a bond financing review form with State Auditor before bonds may be issued."
HB1188,402945,"State agencies and local governmental bodies; require details of expenditures to be posted on websites."
HB1189,402943,"Taxation; create task force to study portions of state income tax laws."
HB1190,402938,"Mississippi Department of Insurance Transparency Act; create."
HB1191,402935,"MS Criminal Justice Commission; create."
HB1192,402927,"State funds; state agency or political subdivision not in compliance with state law will not receive."
