bill_number,bill_id,title
HB1841,675804,"Prescription Monitoring Program; requirements for dispensers."
HB1842,675226,"Performance and incentive grants; review of incentive packages, report, repeals certain provisions."
HB1843,675601,"Green job creation tax credit; extends sunset provision to January 1, 2018."
HB1844,675059,"Major business facility; job tax credit to spread over two years per qualified full-time employee."
HB1845,675403,"Harassment by computer; impersonating another; penalty."
HB1846,675538,"Coal combustion residuals; monitoring and testing private wells and springs."
HB1847,675276,"Public assistance; eligibility determinations."
HB1848,675568,"Cooperative utility; locality shall have authority to sell its interest."
HB1849,675669,"Zoning appeals, board of; granting of variance, ex parte communications, proceedings."
HB1850,675052,"Weight of vehicles; DMV included as an agency whose notice or publication must match the Code of Va."
HB1851,675783,"Attorney General; allowed to represent a court reporter employed by the Commonwealth, etc."
HB1852,675597,"General district court judges; increases number in 21st Judicial District."
HB1853,675272,"Number of judges; increases number in 21st Judicial District."
HB1854,675218,"Virginia Public Procurement Act; small, women-owned, minority-owned, etc., businesses."
HB1855,675197,"Unemployment compensation; wages excluded from tax."
HB1856,675653,"License plates, special; removes existing requirement for armed forces plates."
HB1857,675733,"Weber City, Town of; amending charter, extends terms of council members, mayor, etc."
HB1858,675776,"Absentee voting; persons primarily and personally responsible for the care of a child."
HB1859,675487,"Breaks Interstate Park Commission; employees being commissioned as conservation officers."
HB1860,675436,"Collection receptacles for clothing, household items, etc.; required disclosures."
HB1861,675584,"Battery; certain local social services workers; penalty."
HB1862,675524,"Wrongful death action; distribution of award."
HB1863,675496,"Court-appointed counsel; waivers for compensation."
HB1864,675469,"Firearms show; State Police list of vendors or exhibitors."
HB1865,675671,"Local fiscal impact bills; first day introduction."
HB1866,675176,"Dam Safety, Flood Prevention, and Protection Assistance Fund; use of Fund."
HB1867,675264,"Virginia Residential Landlord and Tenant Act; visible mold remediation, obligation of landlord."
HB1868,675307,"Home care organizations; unlawful advertising."
HB1869,675099,"Suicide; abolishes common-law crime, penalty."
HB1870,675136,"Ground water management area; withdrawal permits."
HB1871,675423,"Private wells; registration of wells located in ground water management areas."
HB1872,675315,"Schools denied accreditation, etc.; principal and assistant principal training program."
HB1873,675162,"Public schools; Board of Education to promulgate regulations for accreditation ratings."
HB1874,675361,"Value engineering; separate study/report not required for certain projects."
HB1875,675557,"Land records; Department of Historic Resources exempted from fee for secured remote access record."
HB1876,675531,"Crohn's disease, colitis, and irritable bowel syndrome; identification cards and information."
HB1877,675213,"Coal; expiration of certain tax credits, dedication of additional revenues."
HB1878,675489,"Stock corporations and nonstock corporations; procedures."
HB1879,675329,"Coalfield employment enhancement; coal tax credits."
HB1880,675778,"Workers&apos; compensation; financing Uninsured Employer&apos;s Fund."
HB1881,675799,"Social Services, Department of; opportunities for certain programs to compete for grant funds."
HB1882,675073,"Writ of actual innocence; bail hearings."
HB1883,675375,"Virginia Sickness and Disability Program; open enrollment period; State Police Retirement System."
HB1884,675169,"Assault and battery; penalty when occurs against family or household member."
HB1885,675066,"Virginia Retirement System; revocation of participation of political subdivision."
HB1886,675762,"Public-Private Transportation Act; establishes requirement for finding of public interest."
HB1887,675421,"Commonwealth Transportation Board; membership, funding, updates annual reporting, and allocations."
HB1888,675060,"Academic transcripts; suspension or permanent dismissal from institution."
HB1889,675319,"Airport; charges on ground transportation providers."
HB1890,675170,"Virginia Retirement System; purchase of service credit for prior service."
HB1891,675285,"Capital outlay plan; creates a six-year plan."
HB1892,675619,"Commonwealth of Virginia Institutions of Higher Education Bond Act of 2015; created."
HB1893,675034,"Bristol, City of; amending charter, clarifying changes to the Bristol Virginia Utilities Authority."
HB1894,675503,"Public schools; corporal punishment; exception."
HB1895,675177,"Higher educational institutions; additional financial and administrative authority."
HB1896,675710,"Virginia Guaranteed Assistance Program; grants."
HB1897,675480,"Intercollegiate athletics programs; format for each institution to report revenues and expenses."
HB1898,675340,"Pulp, Paper, and Fertilizer Advanced Manufacturing Performance Grant Program; created."
HB1899,675246,"Administrative Process Act; legislative review of regulations."
HB1900,675614,"Virginia Housing Trust Fund; revenue deposits."
HB1901,675681,"Small Business and Supplier Diversity, Department of; clarifies definition of small business."
HB1902,675233,"Stalking; early termination of rental agreements, penalty."
HB1903,675443,"State Air Pollution Control Board; membership."
HB1904,675435,"Firearms; penalty when accessible by children."
HB1905,675542,"Landlord and tenant law; retaliatory conduct by landlord."
HB1906,675211,"Children; employment on tobacco farms prohibited, exception."
HB1907,675143,"Electoral boards; required reporting to Department of Elections."
HB1908,675163,"Alcoholic beverage control; adds powdered or crystalline alcohol, penalty."
HB1909,675688,"Firearms magazines, certain; prohibition of sale, transfer, etc., penalty."
HB1910,675827,"Virginia Fair Housing Law; discrimination against veterans receiving financial assistance."
HB1911,675385,"Electric utilities; net energy metering, standby charges."
HB1912,675201,"Electric utilities; net energy metering."
HB1913,675186,"Electric utilities; renewable energy resources and energy efficiency goals."
HB1914,675410,"Pharmacists; possession of epinephrine and oxygen for emergencies."
HB1915,675720,"Northern Virginia Transportation Authority; regional plan."
HB1916,675594,"Fraud and Abuse Whistle Blower Protection Act; definition of state agency."
HB1917,675082,"Governmental agencies; contracts for items listed on commercial activities list."
HB1918,675283,"Public assistance; local director of social services to determine eligibility."
HB1919,675697,"Governor&apos;s Development Opportunity Fund; prohibited gifts and contributions."
HB1920,675476,"Virginia Consumer Protection Act; exclusions."
HB1921,675646,"Virginia Self-Service Storage Act; notice of default by electronic means."
HB1922,675702,"Elections; absentee voting by persons age 65 or older."
HB1923,675741,"Firearm transfers; criminal history record information checks, penalty."
HB1924,676208,"Eastern Virginia Groundwater Management Advisory Committee; established, report."
HB1925,676344,"Renewable energy; third party power purchase agreements."
HB1926,676007,"Handheld personal communications devices; prohibits use while operating a motor vehicle."
HB1927,676359,"Criminal cases; venue for prosecution."
HB1928,676425,"DNA; analysis upon conviction of certain misdemeanors."
HB1929,676386,"Family day homes; licensure."
HB1930,676279,"Higher educational institutions; review committees, reporting of acts of sexual violence, report."
HB1931,675969,"Child welfare agencies; criminal history record checks."
HB1932,675901,"Charitable gaming; renames Charitable Gaming Board the Board for Charitable Gaming."
HB1933,676075,"Transportation network companies; regulation by DMV."
HB1934,676063,"Virginia Racing Commission; revoke."
HB1935,676251,"Motor vehicle dealers; prohibits coercion by any manufacturer, distributor, or any affiliate."
HB1936,676265,"Virginia Life, Accident and Sickness Insurance Guaranty Association; limits on obligations."
HB1937,675994,"Felony homicide; violation of felony drug offenses, penalty."
HB1938,675982,"Campaign finance; campaign fundraising during special sessions prohibited."
HB1939,675942,"Neighborhood assistance; reduces tax credit."
HB1940,676372,"Health insurance; mandated coverage for autism spectrum disorder."
HB1941,675891,"School calendar."
HB1942,676411,"Health insurance; carrier business practices, prior authorization provisions."
HB1943,676484,"Custodial interrogations; audiovisual recording by law enforcement."
HB1944,676198,"Court-appointed counsel; revises method for determination of indigency."
HB1945,676451,"Domestic violence leave for employees."
HB1946,676475,"Administrative subpoenas; electronic communication services."
HB1947,675956,"Virginia Independent Ethics Review Commission; established."
HB1948,676157,"Prescription drugs; specialty tier coverage."
HB1949,676141,"County food and beverage tax; referendum."
HB1950,676035,"Electric utilities; net energy metering programs."
HB1951,676316,"Child support; proportionate share of health insurance premiums."
HB1952,676224,"School buses; transfer and sell to another school division."
HB1953,676088,"School boards; annual workforce summit."
HB1954,676465,"Sexual and Domestic Violence, Advisory Committee on; established."
HB1955,676439,"Cigarette laws; administration and enforcement."
HB1956,675927,"Hospitals; patients who are deaf or hard-of-hearing."
HB1957,675916,"Juvenile records; DMV information released to certain persons."
HB1958,676129,"DOC, Board and Director of; prohibiting inmate possession of obscene materials, powers and duties."
HB1959,676398,"Higher educational institutions; information for six-year plans."
HB1960,676331,"Innovation and Entrepreneurship Investment Authority; membership of the board of directors."
HB1961,676023,"DGIF; reciprocal law-enforcement agreements."
HB1962,676102,"School board members, local; professional development activities requirement."
HB1963,676293,"Health Professions, Department of; disclosure of confidential information."
HB1964,676116,"Commercial sex trafficking; penalties."
HB1965,676304,"Virginia Contractor and Real Estate Transaction Recovery Funds; conforms provisions."
HB1966,676051,"Local vehicle license fees and taxes; counties/towns to enter into reciprocal agreements to collect."
HB1967,678780,"Veterans Services Foundation; acceptance of revenue from all sources to support its mission."
HB1968,678584,"Recordation tax; open line deeds of trust."
HB1969,678579,"Virginia Retirement System; cash balance retirement plan."
HB1970,678470,"Circuit court; payment of funds."
HB1971,678672,"General Assembly; vacancies, special elections."
HB1972,678628,"Presentence reports; costs of alternative sanctions."
HB1973,678458,"Businesses, certain; local limitations on number."
HB1974,678625,"Police and court records; expungement in district court."
HB1975,678345,"Grand larceny; threshold."
HB1976,678863,"Petersburg, City of; limitations on number of certain businesses."
HB1977,678360,"General Assembly; members admitted to floor sessions of the House of Delegates and the Senate."
HB1978,678312,"Juvenile Justice, Advisory Committee on; changes requirements for quorum and meetings."
HB1979,678310,"Prescription Monitoring Program; procedure upon arrest for certain drug offenses."
HB1980,678514,"Higher educational institutions, four-year public; websites, consumer information."
HB1981,678879,"Transportation network companies (TNCs); licensing process by DMV, report."
HB1982,678930,"Commonwealth Transportation Board; voting."
HB1983,678994,"Remote access to land records; indemnification."
HB1984,678861,"Judicial retirement; any member who attains 73 years of age shall be retired 20 days after convening"
HB1985,678683,"Virginia Science Technology Engineering and Applied Mathematics (STEAM) Academy, Inc.; established."
HB1986,678603,"Workforce Development, Virginia Board of; changes to Board requirements, annual report."
HB1987,678748,"Consumer finance company loans; permitted charges."
HB1988,678733,"Campus police departments; reporting of felony criminal sexual assault."
HB1989,678758,"Motor vehicle title loans, payday loans, and open-end credit plans; caps interest rate."
HB1990,678502,"Payday lending; prohibition."
HB1991,678286,"Forfeiture of property used in connection with the commission of crimes; conviction required."
HB1992,678290,"Elections; absentee voting; no-excuse, in-person."
HB1993,678624,"Blighted property; locality as receiver."
HB1994,678324,"Cigarettes; all counties permitted to impose a tax."
HB1995,678510,"Pawnbrokers; electronic records shall be maintained on each transaction."
HB1996,678488,"Grand larceny; threshold."
HB1997,678932,"Purchase of handguns; limitation on handgun purchases; penalty."
HB1998,678813,"State and federal programs; VRS shall convene a work group to review, etc."
HB1999,678828,"Prince William County Metrorail Improvement District; created."
HB2000,678336,"Elections; voter registration, early registration for persons 16 years of age or older."
HB2001,678294,"MMIE projects; Virginia Public Building Authority authorized to finance certain activities."
HB2002,678521,"""Jake brakes"" or Jacobs brakes; local regulation."
HB2003,678560,"Virginia Public School Authority; loans to school boards for the acquisition of capital projects."
HB2004,678614,"School nurses; divisionwide ratio students in average daily membership."
HB2005,678825,"School Performance Report Card; instructional costs."
HB2006,678686,"School divisions; concussion policies and procedures; management plan."
HB2007,678558,"Protective orders; assault and battery, penalty."
HB2008,678950,"Paid sick leave for employees; civil penalties."
HB2009,678425,"Firearms, certain; law-enforcement certification."
HB2010,678284,"Public elementary and secondary schools; uniform statewide grading scale."
HB2011,678714,"Motor vehicle title lenders; location of offices."
HB2012,678843,"Starter interrupt devices; prohibits requiring installation on certain motor vehicles."
HB2013,678654,"State Corporation Commission; disclosure of records related to administrative activities."
HB2014,678455,"Adultery; reduces penalty from a Class 4 misdemeanor to a civil penalty."
HB2015,678534,"Creditor process; bankruptcy proceeding exemptions."
HB2016,678964,"Personal injury or wrongful death action; qualification of fiduciary."
HB2017,678810,"Aircraft, certain; local regulation."
HB2018,678535,"Veterans Services, Board of; increases membership."
HB2019,678287,"Virginia Port Authority; additional exemptions from the Public Procurement Act."
HB2020,678474,"Licensed local school board instructional or administrative employees; service retirement allowance."
HB2021,678548,"Hampton Roads Transportation Fund; moneys deposited to be used for public transportation."
HB2022,678350,"Photo-monitoring systems; traffic light signals."
HB2023,678451,"Child care subsidy; license required."
HB2024,678291,"Firearms; prohibits in libraries owned or operated by localities."
HB2025,678566,"Hampton, City of; amending charter, candidacy of councilmembers in mayoral election."
HB2026,678564,"Health Insurance Reform Commission; power and duties, upon request assess proposed mandated DLS."
HB2027,678673,"Weapons; prohibition at airports, exception for handguns."
HB2028,678896,"Scenic rivers; clarifies role of Scenic River Advisory Committees."
HB2029,678610,"Concealed handgun permits; background check, exemption for permit holders."
HB2030,678518,"Certificate of public need; requirement, definition of project to qualify."
HB2031,678320,"Health insurance; updating maximum allowable cost pricing lists."
HB2032,678983,"Notice to localities and property owner&apos;s application for use of bottomland."
HB2033,678967,"Workforce development; coordination of statewide delivery of training programs & activities, report."
HB2034,678351,"Parental/legal custodial powers; temporary delegation, exemption from licensure for certain agency."
HB2035,678327,"Lynchburg, City of; establishment of an airport police department at Lynchburg Regional Airport."
HB2036,678889,"Nicotine Vapor products; prohibits purchase, etc., by minors, packaging, civil penalty."
HB2037,678693,"Motor carriers; limits use of passenger&apos;s personal information."
HB2038,678585,"Commercial motor carriers; amends several commercial drivers&apos; licensing laws."
HB2039,678446,"Higher educational institutions; establishment of pilot program."
HB2040,678617,"Prostitution, pandering, etc.; violation of certain provisions is punishable."
HB2041,678375,"Open Education Resources Innovation Council; established, report."
HB2042,678797,"Mobile food vending businesses; regulations to permit on state highway rights-of-way, exception."
HB2043,678476,"Incarcerated persons; transfer to U.S. Immigration and Customs Enforcement."
HB2044,678630,"Income tax, state; subtraction for long-term capital gains."
HB2045,678870,"Protective orders; possession of firearms; penalty."
HB2046,678770,"Family day homes; licensure by Department of Social Services."
HB2047,678473,"Income tax refunds; voluntary contributions to Federation of Virginia Food Banks."
HB2048,678993,"General district court or circuit court; payment of funds."
HB2049,678408,"Preliminary hearing; certification of ancillary misdemeanor offenses."
HB2050,678517,"Investigational drugs, biological products, and devices; expanded access."
HB2051,678856,"Charlottesville, City of; amends current sidewalk construction provision."
HB2052,678832,"Pest Control Compact; repeals Compact."
HB2053,678444,"Motion pictures; modifies income tax credit."
HB2054,678942,"State Treasurer; payments."
HB2055,678666,"Condominium Act; suspension of voting rights."
HB2056,678416,"Registered voters; persons who voted in certain elections, no disclosure of social security numbers."
HB2057,678682,"Uniform Military and Overseas Voters Act; efficiencies reforms."
HB2058,678842,"Coalbed methane gas; release of funds held in escrow or suspense."
HB2059,678565,"Limited partnerships; admission or withdrawal of partners."
HB2060,678801,"Travel expenses; approval required by the Virginia Conflict of Interest and Ethics Advisory Council."
HB2061,678893,"Circuit court; electronic filing in civil proceedings."
HB2062,678441,"Elections administration; pre-election and post-election activities."
HB2063,678943,"Telemedicine services; provision of health care services."
HB2064,678540,"Anti-Corruption, Division of; created within the Department of Law."
HB2065,678381,"Election Fraud Ombudsman, Office of the; established within the Department of Elections."
HB2066,678767,"Public libraries; policy of the Commonwealth concerning service to the communities."
HB2067,678299,"Daylighted streams; not required to become Resource Protection Area."
HB2068,678793,"Senior citizens&apos; higher education; income limit."
HB2069,678696,"Child day programs; notice to parents of emergency situations."
HB2070,678587,"Conflicts of Interests Act, State & Local Gov&apos;t & General Assembly, etc.; ethics reforms."
HB2071,678859,"Service and Volunteerism, Advisory Board on; established to advise Governor and his cabinet."
HB2072,678709,"Forest products; establishes overweight permit for hauling."
HB2073,678309,"Electric utilities; net energy metering, energy balancing devices."
HB2074,678323,"Alcoholic beverage control; beer to which spirits has been added."
HB2075,678426,"Electric utility regulation; solar renewable energy certificate registration system."
HB2076,678578,"General Assembly; consideration of the conference committee report on the biennial budget."
HB2077,678410,"Drone aircraft; limitations on use, penalties."
HB2078,678790,"Community Wastewater Treatment Grant Program and Fund, established."
HB2079,678402,"Radar detectors; repeals ban on the use in motor vehicles."
HB2080,678406,"Condominium Act and Property Owners&apos; Association Act; notice of sale under deed of trust."
HB2081,678699,"Employers; disclosure of social media account information."
HB2082,678713,"Emergency care; forcible entry of motor vehicle to remove a minor."
HB2083,678314,"Community policy and management teams; policies governing referrals and reviews."
HB2084,678293,"Auxiliary grants; supportive housing."
HB2085,678537,"Firearms; purchase, possession, or transportation following convictions for certain misdemeanors."
HB2086,678990,"Motor vehicle liability insurance; coverage for damage to covered property."
HB2087,678549,"Court-appointed counsel; waiver application for compensation in child welfare cases."
HB2088,678916,"Economics education and financial literacy; instruction, graduation requirements."
HB2089,678591,"Employee safety; abusive work environment."
HB2090,678866,"Restaurants; training standards that address food safety and food allergy awareness and safety."
HB2091,678501,"Barbers and Cosmetology, Board for; limits practice of laser hair removal to master estheticians."
HB2092,678992,"Sexual and Domestic Violence, Advisory Committee on; established."
HB2093,678765,"Va. Residential Landlord & Tenant Act; landlord required to install new lock when change in tenancy."
HB2094,678929,"Building Code; limitation of prosecution for violations."
HB2095,678330,"Real property tax on commercial and industrial property."
HB2096,678769,"Electronic summons systems; fees assessed by towns."
HB2097,678822,"Condemnation proceedings; mandatory dispute resolution orientation session."
HB2098,678851,"Tangible personal property; miscellaneous and incidental property."
HB2099,678660,"Use of certain revenues by the Northern Virginia Transportation Authority."
HB2100,678735,"Condominium and Property Owners&apos; Association Acts; allowable charges, rental of units."
HB2101,678572,"Tree replacement; policy used by VDOT."
HB2102,678799,"Higher educational institutions; sexual misconduct policies."
HB2103,678559,"Asbestos, Lead, and Home Inspectors, Virginia Board for; new home inspections, penalty."
HB2104,678912,"Virginia Freedom of Information Act; records held by VCU/MCV."
HB2105,678422,"Spousal support; denial to spouse convicted of certain violations."
HB2106,678532,"Virginia Indian Recognition, Joint Commission on; established, report, sunset provision."
HB2107,678536,"Employees of local school divisions; DHRM to develop health insurance program similar to state plan."
HB2108,678555,"Motor vehicles; sale of recalled used vehicles."
HB2109,678875,"Tax credits; expiration date."
HB2110,678913,"Military dependents, spouses, and surviving spouses; scholarships."
HB2111,678392,"Hunting, trapping, or fishing licenses; electronic copies."
HB2112,678554,"DCJS; eliminates requirement for training standards for undercover work."
HB2113,678749,"Limited liability companies; access to records."
HB2114,678371,"Competitive foods; school-sponsored fundraisers."
HB2115,678718,"Computer and telephone fraud; penalty."
HB2116,678959,"Passing stopped school bus; video-monitoring system."
HB2117,678947,"Retail sales and transient occupancy taxes; room rentals, lodgings, etc."
HB2118,678786,"Acute psychiatric bed registry; frequency of updating."
HB2119,678569,"Alcoholic beverage control; improvement of customer service."
HB2120,678817,"Strangulation; admission to bail, alleged victim is a family or household member."
HB2121,678838,"Tuition, in-state; members of the Virginia National Guard."
HB2122,678483,"Higher educational institutions; in-state tuition for certain students."
HB2123,678376,"Funeral services; practice does not include sale of caskets."
HB2124,678910,"Neighborhood assistance; reduces amount of the tax credit."
HB2125,678331,"Use of unmanned aircraft systems; search warrant required."
HB2126,678902,"Virginia Tourism Growth Incentive Fund."
HB2127,678438,"Virginia Biased-Based Profiling Statistics Reporting Act; report."
HB2128,678447,"Amherst, Town of; amending charter, creates the office of town manager and reassigns various duties."
HB2129,678577,"Barriers to licensure or registration; certain DCJS regulated industries."
HB2130,678493,"U.S. Route 1; pilot project established to provide bus service along corridor."
HB2131,678746,"Child and adult care facilities; licensure determinations by Commissioner of State DSS."
HB2132,678698,"State Board for Community Colleges; policy for the award of academic credit for military training."
HB2133,678457,"Veterans Services, Department of; programs to create employment opportunities for veterans."
HB2134,678788,"Higher educational institutions; admission and enrollment of 75% of students domiciled in Virginia."
HB2135,678302,"Income tax, state and corporate; credit for food crop donations to a food bank."
HB2136,678412,"Prescription Monitoring Program; opiate prescriptions."
HB2137,678789,"Teachers; initial license with no industry certification credential, may issue provisional license."
HB2138,678849,"Receiving money for procuring person; penalty."
HB2139,678661,"Higher educational institutions; reporting of felony criminal sexual assault."
HB2140,678358,"Gang and drug crimes; imposes higher penalties for certain offenses."
HB2141,678643,"Community policy and management teams; information sharing."
HB2142,678761,"Voting systems; use of direct recording electronic machines."
HB2143,678461,"Secondhand articles; building material."
HB2144,678477,"Detention and removal of U.S. citizen from State; SPS shall request notification within 24 hours."
HB2145,678974,"Garage keepers&apos; liens for vehicle storage, etc.; removes $500 cap on liens."
HB2146,678380,"Tobacco Indemnification and Community Revitalization Commission; expansion of funds."
HB2147,678954,"VIEW Program; screening and assessment for use of illegal substances."
HB2148,678668,"Virginia Public Procurement Act; small, women-owned, & minority-owned businesses, defines business."
HB2149,678739,"School board, local; professional development for members appointed to schools denied accreditation."
HB2150,678779,"Domestic violence or sexual assault leave; duty of employers."
HB2151,678757,"Employment; break to express breast milk."
HB2152,678844,"Write-in votes; duties of the electoral boards."
HB2153,678854,"Medically or ethically inappropriate care; cessation of care."
HB2154,678285,"Writ of actual innocence; type of plea required for issuance."
HB2155,678925,"Energy diversification requirement."
HB2156,678551,"Health insurance; coverage for hearing aids and related professional services."
HB2157,678526,"Absentee voting; emergency voting."
HB2158,678389,"Special elections; quarterly schedule, exception."
HB2159,678504,"Pedestrians; crossing highways."
HB2160,678965,"RS&UT; exemption includes computer equipment and software used in certain data centers."
HB2161,678492,"Deeds of trust or mortgages; calculation of tax shall be calculated using rate scale, etc."
HB2162,678820,"Income tax, corporate; taxable income of taxpayers with enterprise data center operations."
HB2163,678734,"Photo-monitoring systems; for traffic light enforcement."
HB2164,678970,"Commonwealth Transportation Board; nonlegislative citizen members shall be appointed by Governor."
HB2165,678428,"Property tax; exemptions for certain real property and nonprofit organizations in Frederick County."
HB2166,678939,"Reporting of medical aid or treatment for drug overdoses."
HB2167,678667,"Income tax and sales and use tax; expiration dates for credits and exemptions."
HB2168,678973,"Sales and use tax; reduces state rate on food."
HB2169,678373,"Education, Board of; annual report on the condition & needs of public education in the Commonwealth."
HB2170,678795,"Northern Virginia Transportation Commission; transfer of powers and duties."
HB2171,678481,"Smoking in motor vehicles; civil penalty when in the presence of a minor under age eight."
HB2172,678400,"Courts of record; submission of trial court record to appellate court."
HB2173,678541,"Real property tax; waiver of delinquent taxes."
HB2174,678777,"Appeals from courts not of record; civil cases, amount in controversy."
HB2175,678922,"Photo-monitoring systems; use to enforce traffic light signals, appeals."
HB2176,679127,"Virginia Stock Corporation Act and Virginia Nonstock Corporation Act; updates terminology."
HB2177,679196,"Certificate of public need; eliminates regional health planning agencies."
HB2178,679056,"Hybrid retirement program; disclosure of services, etc., associated with voluntary contributions."
HB2179,679449,"Tax information; release to Commonwealth Attorneys and the Attorney General."
HB2180,679367,"Grading system for individual school performance; delays full implementation of A-F."
HB2181,680279,"Coal; tax credit allowed beginning January 1, 2015."
HB2182,679383,"Criminal Justice Services, Department of; prescription drug abuse policy."
HB2183,679190,"Designating the Trooper Andrew Fox Memorial Bridge."
HB2184,679163,"Salvage, nonrepairable, and rebuilt vehicles; requirements and practices of certain dealers."
HB2185,679499,"Driver&apos;s licenses, permits, etc.; DMV authorized to issue to certain immigrants."
HB2186,679171,"Public school buildings; minimum standards, recommendations for minimum usable school site size."
HB2187,679078,"Virginia Guaranteed Assistance Program; funding allocation."
HB2188,679204,"Taxicabs; security cameras required within vehicles."
HB2189,679400,"Motor Vehicle Dealer Board; authority over recreational, trailer, and motorcycle dealers, penalties."
HB2190,679471,"Child support; incarcerated obligor."
HB2191,679073,"Payday loan offices and motor vehicle title loan offices; distance from casino facility."
HB2192,679431,"Practitioners of the healing arts; prohibits dispensing controlled substances unless licensed."
HB2193,679508,"Virginia Battlefield Preservation Fund; use of grant funds for battlefield preservation."
HB2194,679334,"Immunizations; meningococcal vaccine."
HB2195,679219,"Fishing privileges; Marine Resources Commission shall revoke license to fish in tidal water."
HB2196,679238,"Virginia Energy Economic Development Advisory Board; Governor's Energy Fund; report."
HB2197,679154,"Broadband Advisory Council; increases membership."
HB2198,681608,"State minimum wage; statewide referendum at November 2015 general election on question of increase."
HB2199,679877,"Health records; additional restrictions on disclosure of records by health care entities."
HB2200,680269,"Health information; limitations on disclosure and use of individual&apos;s information."
HB2201,680531,"Academic transcripts; documentation of dismissal."
HB2202,680750,"General Assembly; general appropriation bills."
HB2203,680753,"""Virginia, the Home of My Heart""; designating as the official state song."
HB2204,680751,"Line of Duty Act; codifying revisions to the Act."
HB2205,681153,"Regional Greenhouse Gas Initiative; Commonwealth Resilience Fund established."
HB2206,681245,"Conservators of the peace, special; application for appointment."
HB2207,680850,"Broadband Advisory Council; increases membership."
HB2208,682077,"Teachers; career and technical education endorsement."
HB2209,682178,"Partnerships; general formation."
HB2210,681806,"Repetition of grade levels; illegitimate, non-educational reason for an enrolled student to repeat."
HB2211,681409,"Bipartisan Virginia Redistricting Commission."
HB2212,681509,"Virginia Healthy Transitions Program; established, report."
HB2213,681376,"Small Business Loan Guarantee Fund; created."
HB2214,681743,"Firearms; restoration of rights, report to Department of State Police."
HB2215,681709,"Prisoners; notification of tertiary care."
HB2216,681346,"Epinephrine; possession and administration in private schools."
HB2217,682046,"Bank franchise tax; changes tax by allowing affiliated banks to file a combined return, etc."
HB2218,683217,"Advanced studies diploma; foreign language requirements, technical programming or design language."
HB2219,683213,"Utility-scale solar energy facilities; construction of facilities to be in the public interest."
HB2220,683215,"Charter schools; per pupil funding to be allocated by local school board on a noncategorical basis."
HB2221,683221,"DUI; preliminary analysis of saliva."
HB2222,683206,"Commonwealth&apos;s Attorneys Training Fund; established."
HB2223,683211,"Virginia Freedom of Information Act; willful and knowing violations of certain provisions, penalty."
HB2224,683461,"Virginia Racing Commission; authorized to issue significant infrastructure limited license, etc."
HB2225,683365,"Income tax, state; tax credit for principal paid on business loans."
HB2226,683322,"State park master plans; update schedule."
HB2227,683715,"Stormwater management; small agricultural structures, impervious cover."
HB2228,683422,"Sex Offender and Crimes Against Minors Registry; registration verification."
HB2229,683304,"Small estates; checks or negotiable instruments."
HB2230,683602,"Electoral college; revises process of allocation of electoral votes."
HB2231,683939,"Student discipline; modifying long-term suspensions and expulsions."
HB2232,684050,"Persons involuntarily admitted or ordered to outpatient treatment; purchase, etc., ammunition."
HB2233,684669,"Taxation, Commissioner of the Department of; working group to evaluate market-based sourcing."
HB2234,684665,"Driver&apos;s licenses, temporary; DMV authorized to issue to undocumented immigrants."
HB2235,684667,"HOT lanes; when law-enforcement vehicles may use."
HB2236,684668,"Chesapeake Hospital Authority; changes compensation for members."
HB2237,684733,"Electric utility ratemaking; recovery of costs of solar energy facilities."
HB2238,684723,"Virginia Parental Choice Education Savings Accounts; established."
HB2239,684810,"Driver&apos;s licensees; administration of driving test to those believed incompetent."
HB2240,684713,"Blue catfish; introduction, stocking, and release of Blue catfish, exception."
HB2241,684693,"Standards of Learning; eligibility for retake of tests."
HB2242,684683,"Hunting; requirement for person under age 12."
HB2243,684752,"Psychologists; continuing education requirements."
HB2244,684772,"Electric utilities, certain; updated integrated resource plans."
HB2245,684762,"School board clerks; electronic maintenance of records."
HB2246,684792,"Wood heaters; Air Pollution Control Board shall not adopt regulations that limit emissions."
HB2247,684782,"Henry County; DCR to convey certain property in Horsepasture District."
HB2248,684824,"Virginia Public Procurement Act; purchase of owner-controlled insurance for construction project."
HB2249,684861,"Photo-red systems; intersections where traffic light enforcement systems are in use."
HB2250,684868,"State or federal grants; mismanagement of grants, penalty."
HB2251,684813,"Appeals of adverse initial determinations of overpayment; attorney fees."
HB2252,684849,"Elections; absentee voting by persons age 65 or older."
HB2253,684830,"Richmond City Public Schools Learning Excellence by Aligning Public Schools Commission; established."
HB2254,684854,"Virginia Human Rights Act; pregnancy, childbirth, or related medical conditions, cause of action."
HB2255,684844,"Lawrenceville, Town of; DOC to convey certain real property to be used for water facilities."
HB2256,684964,"Insurance rates; policies transferred pursuant to agent book transfer."
HB2257,685000,"Coal mine safety; wide tracking and electric equipment shall maintain safe operating conditions."
HB2258,685024,"Nursing facility services; preadmission screening."
HB2259,684976,"Veteran Entrepreneurship Grant Fund and Program; created."
HB2260,684970,"Driving under influence of alcohol; persons convicted under federal law."
HB2261,685058,"Minors; electronic transmission of sexually explicit images of himself to another, penalty."
HB2262,685053,"Planning commissions, local; notice to applicants of preapproval requirements."
HB2263,685233,"Roanoke Regional Airport Commission; may establish police department with law-enforcement powers."
HB2264,685448,"Workers&apos; compensation; presumption of compensability for certain diseases."
HB2265,685243,"Private security services; DCJS shall cause to be issued a plastic photo identification card."
