bill_number,bill_id,title
HB729,843262,"The Uniform Commercial Real Estate Receivership Act; create."
HB730,842707,"County court; authorize for Hancock County."
HB731,843284,"Medical Malpractice; reduce statue of limitations."
HB732,843399,"Military justice; revise maximum fines imposed by courts-martial and revise certain other provisions."
HB733,842800,"Civil Legal Assistance Fund; provide for an assessment on criminal violations for."
HB734,843017,"Secretary of State; provide an appeals process for penalties imposed by the."
HB735,843406,"Child support; provide credit to non-custodial parent."
HB736,843333,"Employers; prohibit from inquiring about applicant's criminal history."
HB737,843016,"Marriage; provide that certain persons shall not be required to officiate if such action would violate a sincerely held religious belief."
HB738,842718,"Attorney General; require approval by Outside Counsel Oversight Commission to bring certain suits."
HB739,842856,"Mississippi Legal Services; authorize an assessment to be used for."
HB740,842789,"Open container of alcohol; create offense for."
HB741,843057,"Placement of a child into an alternative school after returning from training school; prohibit under certain circumstances."
HB742,842970,"Simple and aggravated assault; provide that assault on member of military is aggravating circumstances for."
HB743,842654,"Implied Consent Law; bring forward certain portion of."
HB744,843335,"Center for Violence Prevention; designate as the lead organization to facilitate efforts to respond to victims of human trafficking."
HB745,843217,"Youth Court; revise procedures for appointment of referees."
HB746,842929,"Minors; allow sentencing discretion in capital cases."
HB747,842993,"Simple Assault; add family members of law enforcement to enhanced penalty list."
HB748,843372,"Community Service Revolving Fund; revise amount paid to by offenders under field supervision."
HB749,843358,"MS Prison Industries; prohibit the sale of goods and services to private entities or other states."
HB750,842882,"Joint state-county work program; require DOC to utilize under certain circumstances."
HB751,842765,"Inmates not convicted of crime or violence, drug trafficking, or as habitual offender, certain; make eligible for parole."
HB752,843165,"Guards of correctional facilities; provide that are not required to register as sex offender if convicted of consensual relations with adult inmate."
HB753,843195,"Corrections Commissioner; create pilot re-entry project at Marion-Walthall County Regional Correctional Facility."
HB754,843261,"Bond; authorize as a condition of parole or early release."
HB755,842757,"Bail schedule for courts; create."
HB756,843107,"Women's Economic Security Act; create."
HB757,843263,"Inmate canteen; require to be staffed by trusty inmates or state employees and prohibit Dept. of Corrections from using certain vendors."
HB758,843130,"Firearms; restrict regulations by certain public bodies regarding."
HB759,843076,"Employment Protection Act; revise and authorize law enforcement to request presentation of certain identification."
HB760,842846,"Mississippi Second Amendment Preservation Act; create."
HB761,843283,"Law enforcement; require administrative leave while being investigated."
HB762,843166,"Crisis intervention centers; require to establish one in Hinds County, and direct Legislature to fully fund all centers."
HB763,842736,"Scrap metal dealer; clarify unlawful purchases by."
HB764,842728,"Mississippi Criminal Forfeiture Act of 2016; create."
HB765,843392,"Mississippi Highway Patrol; authorize to do private contract work when off-duty."
HB766,843326,"Expungement; bring forward sections."
HB767,843152,"Trespassers; codify duty of care to."
HB768,842934,"State Crime Stoppers Fund; revise assessment to."
HB769,843210,"Law enforcement officers; require to provide mental health evaluation within 24 hours of misdemeanor arrest."
HB770,843121,"Law Enforcement Training Academy; require all law enforcement officers to attend."
HB771,843102,"Firearms; prohibit special taxation by cities and counties."
HB772,843096,"Youth court; authorize counsel to represent indigent parent."
HB773,842690,"MS Youth Challenge Academy; require SDE to provide certain information to director of for purposes of dropout prevention."
HB774,842679,"Human Trafficking Act; authorize wire tapping to regulate violations of."
HB775,842806,"Expungement; revise list of felonies."
HB776,842656,"MS Bureau of Investigation; authorize to investigate law enforcement personnel placed on administrative leave."
HB777,842810,"Expungement; revise list of felonies eligible for."
HB778,843270,"Firearms; require chief law enforcement officer to certify application to make or transfer unless applicant is prohibited by law from receiving firearm."
HB779,842866,"""Broderick R. Dixon Act""; create."
HB780,842639,"Crimes; revise penalties for attempt of certain crimes."
HB781,842998,"Execution; revise manner in which may occur."
HB782,842878,"Firearms; prohibit enforcement of certain federal law relating to."
HB783,842925,"Habitual nonviolent offenders; revise sentencing guidelines."
HB784,843117,"Expunction; automatically granted for first-time offenders."
HB785,842721,"Youth Court; authorize to grant durable legal relative guardianship to relatives in abuse/neglect cases."
HB786,843198,"""Mississippi Church Protection Act""; create."
HB787,842747,"Churches; require approval from before operating shooting range within close proximity."
HB788,843286,"Suffrage; provide restoration upon meeting certain criteria."
HB789,843264,"Expungement; revise list of crimes that are eligible for."
HB790,842845,"Firearms; prohibit public employers from prohibiting employees from carrying if employee has permit and training endorsement."
HB791,843013,"Child abuse; provide misdemeanor for false claims of."
HB792,842741,"Law enforcement agencies; require to keep report of out-of-state homicides."
HB793,843289,"Broderick Rashad Danti Dixon Act; revise."
HB794,843253,"Attorney General; require to maintain list of persons who commit homicides and the crimes that were committed by such person."
HB795,842961,"Divorce; authorize 13th ground of as non-cohabitation for a certain number of years."
HB796,843401,"Pre-election day voting; allow."
HB797,843031,"Election code; revise."
HB798,842672,"Political advertising; require disclaimers on certain kinds of."
HB799,843174,"Precinct boundaries; prohibit altering for certain time of."
HB800,842641,"Absentee ballots; revise procedures for."
HB801,842990,"Elections; bring forward sections that provide qualifying fees for."
HB802,842912,"Ballots; revise number required to be printed."
HB803,843221,"Nonpartisan preferential elections; authorize counties and municipalities to hold election for purpose of deciding whether to conduct."
HB804,843389,"Election Commissioners; require terms to be staggered."
HB805,843265,"Election commissioner; remove requirement to resign one year before qualifying for other office."
HB806,843007,"Campaign finance reports; require certain disclosures relating to credit card purchases."
HB807,843344,"Campaign expenditures; prohibit for personal use."
HB808,843378,"Presidential preference primary; change date to the first Tuesday in March."
HB809,843374,"Online voter registration; authorize under authority of Secretary of State."
HB810,843176,"Elections; revise how winner is determined when candidates have equal votes."
HB811,842715,"Election commissioners; authorize chairman of to receive per diem for up to 5 additional days."
HB812,842946,"Election commissioners; revise to allow for staggered four year terms of."
HB813,842682,"Official State song; designate ""Queen of the South"" as second official state song."
HB814,842777,"Oyster aquaculture facilities; revise to allow developments to expand use of oyster production technologies."
HB815,843246,"Harvesting of oysters; prohibit the act of doing so at night."
HB816,843288,"Residence; establish rebuttable presumption that for purposes of homestead exemption is same for purposes of election law."
HB817,843141,"Sportsfishing; authorize the taking of fish by certain means if used for bait."
HB818,842726,"MDWFP; authorize to close or shorten open season due to high water or other exigent circumstances."
HB819,843123,"MS Small Business Regulatory Flexibility Act; revise certain provisions and delete repealer on."
HB820,842698,"Outdoor advertisement signs; revise height requirement on those erected after April 15, 2008."
HB821,842746,"Commercial vehicles; prohibit from traveling on Mississippi Highway 29 within the City of Ellisville."
HB822,843213,"Memorial Highway; designate certain segment of Highway 48 in Amite county as the ""Taurean Harris Memorial Highway."""
HB823,843349,"State highway system; designate a portion of roadway in Tippah County as part of."
HB824,842910,"Hospitality stations; authorize Mississippi Transportation Commission to enter into agreements to offset the cost of building and operating."
HB825,843354,"Memorial highway; revise certain segment of Highway 59."
HB826,843033,"Mississippi Highway 24; require MDOT to reconstruct a portion in Pike and Amite Counties to four lanes."
HB827,842955,"Motor vehicles; require insurance sticker indicating valid motor vehicle insurance."
HB828,843014,"Alarm contracting; require continuing education for only employees that hold a Class B license."
HB829,842906,"State Employees Health Insurance Plan; establish telehealth services pilot program for urgent care."
HB830,843133,"State and School Employees Health Insurance Plan; include county and municipal employees, including elected officials, in participation."
HB831,843186,"Motor vehicle; provide that the most insurers shall be required to pay for repairs is the prevailing market rate."
HB832,842760,"Motor vehicle; provide that the most insurers shall be required to pay for repairs is the prevailing market rate."
HB833,843099,"Motor vehicle repair; provide that insured has absolute right to choose facility for."
HB834,843139,"Auto repair shops; prohibit certain labor charges by."
HB835,843088,"Motor vehicle liability insurance; require to receive or renew registration."
HB836,842971,"Health insurance policies; require coverage certain examinations primarily related to women's health."
HB837,842948,"Auto Insurance; revise requirement that insurer paying a claim must add name of repair business or lienholder on the check."
HB838,843035,"Prison lands; transfer authority to manage agricultural leases from DFA to the Secretary of State."
HB839,843269,"Official statehood song; adopt ""My Home Mississippi"" as during 2017 to commemorate the state's Bicentennial."
HB840,843092,"Holy Bible; designate as the official state book of Mississippi."
HB841,843281,"Alcoholic beverages; authorize the sale of wine at retail food stores."
HB842,843388,"Tourism project sales tax incentive program; extend authority of MDA to approve participants for certain projects."
HB843,843046,"Alcoholic beverages; delete prohibition against advertisement of alcoholic beverages originating in dry areas."
HB844,843367,"Alcoholic beverages; authorize merchant district business establishment permit to allow certain complimentary."
HB845,842989,"Alcoholic beverages; revise definition of ""qualified resort area"" under the Local Option Alcoholic Beverage Control Law."
HB846,843127,"Beer breweries; authorize to make certain sales."
HB847,843339,"Motorcycles; allow to proceed through red light if green light is not triggered."
HB848,842790,"Radar; authorize use of in counties with a certain population."
HB849,843252,"Radar; authorize county sheriffs to use."
HB850,842941,"Motor vehicle; require to travel at a safe and appropriate rate of speed when approaching certain features on the roadway."
HB851,842905,"Traffic signal light; direct MDOT to install and operate at certain intersection in Desoto County."
HB852,842700,"Mississippi Highway 24; require MDOT to reconstruct a portion in Pike and Amite Counties to four lanes."
HB853,842920,"Memorial highway; designate certain segment of U.S. Highway 61 in Coahoma County as the ""Dr. Aaron E. Henry Memorial Highway."""
HB854,843068,"Motorcycles; authorize to proceed through stalled traffic using portion of left and right lanes on four lane road."
HB855,843311,"Retirement; allow vested members of PERS to purchase creditable service for service with non-PERS employers."
HB856,843272,"Law Enforcement Death Benefits Trust Fund and state assessments; bring forward code sections for amendment."
HB857,842671,"Open preferential primaries; establish."
HB858,843336,"Open primaries; authorize."
HB859,843182,"Municipal elections; revise procedure when tie occurs in."
HB860,842957,"Affidavit ballots; revise procedures regulating."
HB861,843257,"County and municipal elections; require to be nonpartisan."
HB862,843200,"Right to vote; restore to veterans who committed nonviolent disqualifying crimes upon completing sentence requirements."
HB863,842811,"Right to Vote; restore to people who committed non-violent disqualifying crimes upon meeting certain requirements."
HB864,843122,"Early voting; authorize for qualified electors otherwise unable to vote on election day."
HB865,842915,"Election contests; revise where filed."
HB866,843040,"Election Crimes; revise penalties for."
HB867,843055,"Judicial districts; revise certain."
HB868,843343,"Supreme Court Districts; revise boundaries of."
HB869,843183,"Elections; require employers to let employees certain time off to vote in."
HB870,843187,"Resolution Board; require to attend training for membership on."
HB871,843207,"Elections; increase per diem of election commissioners for nonelection days."
HB872,842995,"Driver's License; authorize the Commissioner of Public Safety to display blood type on at request of recipient."
HB873,843359,"Motor vehicles; require to move from left lane when being overtaken."
HB874,842958,"Driver's license; revise requirements and create certificate for driving."
HB875,842695,"Radar detectors for sheriffs' departments; allow each county board of supervisors to determine implementation of."
HB876,843019,"Motorcycle; authorize to proceed through red light if green light is not triggered."
HB877,843225,"Retirement; create separate system for law enforcement emergency management and firefighters."
HB878,842945,"Budget process; bring forward sections relating to various aspects of."
HB879,843382,"Retirement; elected officials convicted of certain felonies shall have benefits withheld until full restitution has been paid."
HB880,843329,"Retirement; all members of PERS vest after 4 years of membership regardless of the date they became members."
HB881,843320,"Blue; designate as the official state color."
HB882,842871,"Holy Bible; designate as state book of Mississippi."
HB883,843012,"""My Mississippi""; designate as State book of Mississippi."
HB884,842867,"MSU; authorize to enter into a long term lease for housing and retail purposes."
HB885,842869,"Jackson State University property; authorize long-term lease of for student housing."
HB886,843233,"Pascagoula Public Beach; rename ""Buffett Beach"" in honor and recognition of Jimmy Buffett."
HB887,843030,"DFA; clarify and update inventory of all state real properties under the authority, general supervision and oversight of."
HB888,843267,"State building; rename the Advanced Education Center on Tupelo Campus of ICC, the ""Speaker Timothy Alan (Tim) Ford Advanced Education Center."""
HB889,843319,"Columbia Training School; authorize DFA to transfer of remaining property to Marion County Board of Supervisors."
HB890,842642,"University of Southern Mississippi property; authorize DFA to sell or lease certain parcel in Forrest County."
HB891,843278,"Managed care organizations providing health care services to Medicaid beneficiaries; provide standardized credentialing of providers."
HB892,842669,"Medicaid; expand eligibility under federal health care reform law."
HB893,842975,"Medicaid; suspend eligibility of incarcerated persons instead of terminating it."
HB894,843042,"Medicaid; require Governor and Division of Medicaid to negotiate to obtain federal waiver to expand Medicaid coverage."
HB895,843301,"Medicaid; person receiving home- and community-based services may continue receiving while on hospice."
HB896,842864,"Medicaid; require division to develop a uniform notice form to provide info to Medicaid recipients."
HB897,843340,"Medicaid planners; delete requirement to have a surety bond."
HB898,842779,"Medicaid; require reimbursement of all primary care physicians at 100% of Medicare rate."
HB899,842821,"Public Employees' Retirement System; revise certain provisions regarding the administration of the system."
HB900,842683,"Retirement; elected officials convicted of certain felonies shall have benefits suspended until full restitution has been made."
HB901,843197,"Highway Patrol Retirement System; authorize numbers with 4-year college degree to purchase up to 4 years service in system."
HB902,842922,"PERS; no retiree shall receive allowance from while under contract with state agency as a consultant or advisor."
HB903,842879,"Government Employees' Deferred Compensation Law; revise certain provisions of."
HB904,842636,"University of Mississippi Medical Center; authorize to lease property with approval of IHL to the American Cancer Society."
HB905,843398,"Mineral interest; revise procedure for payment of taxes."
HB906,842972,"Energy efficiency standards on buildings; extend repealer of statute requiring certain buildings to meet."
HB907,843199,"Oil and gas pipelines; clarify those built using eminent domain must be operated as common carriers."
HB908,843157,"Gaming; sale of certain scratch-off cards is illegal gambling activity."
HB909,842959,"""Scratch and win"" cards; make unlawful."
HB910,842838,"Multi-state lottery games; may only be sold inside licensed gaming establishments."
HB911,843163,"Lottery advertisments prohibitions; repeal laws providing."
HB912,843308,"Mineral interests; revert to surface owner after certain period of time."
HB913,842685,"Medicaid; revise basis for determining reimbursement rates for dental services."
HB914,843241,"Solar energy equipment; require certain certificates to install."
HB915,842814,"Appropriation; Department of Health for a grant to the Southern Health Commission in Washington County."
HB916,843402,"Ad valorem tax; exempt business inventories from."
HB917,842758,"Bonds; authorize issuance of general obligation bonds for the Mississippi Arts and Entertainment Center."
HB918,843332,"Memorial highway ; designate segment of Mississippi Highway 182 in the City of Columbus as the ""Rep. Esther M. Harrison Memorial Highway."""
HB919,842842,"Memorial bridge; designate certain bridge on Highway 50 as the ""Senator Bennie L. Turner Memorial Bridge."""
HB920,843177,"Tobacco products; consideration for sales by manufacturers and wholesalers to retailers may only be cash or on terms."
HB921,843989,"Graduation requirements; require SBE to administer an American Civics assessment as part of statewide testing program and for students to pass as a condition of."
HB922,844005,"Sixteenth section land; assign managerial duties to Secretary of State during district's conservatorship."
HB923,844187,"Sixteenth section lands; remove requirement for minimum number of bidders in order for school board to auction for hunting and fishing lease rights."
HB924,844326,"Council on Education Technology; reestablish and define responsibilities."
HB925,844352,"Dyslexia; revise laws providing for required screening and the instruction of students diagnosed with."
HB926,844230,"School district administrative consolidation; require in Holmes County and Durant Public School Districts."
HB927,844140,"School boards; require itemized report of central office expenses to be included in notice of advertisement for increase in ad valorem tax in support of schools."
HB928,844292,"Arrest of students on school property; provide for collection of data."
HB929,844262,"Mathematics and science instruction; enhance through new programs in middle schools."
HB930,844223,"Sixteenth section lieu land; authorize exchange for timber development."
HB931,844082,"Dual credit; provide students who complete an approved Cambridge International Program AS and A-level course."
HB932,844006,"Sex education curriculum; revise program to be comprehensive, medically accurate, age and developmentally appropriate."
HB933,844216,"Graduation requirements; require SBE to administer an American Civics assessment as part of statewide testing program and for students to pass as a condition of."
HB934,844003,"Southern Regional Education Board Regional Contract Forgivable Loan Program; authorize MS Postsecondary Education Financial Assistance Board to administer."
HB935,844090,"Student placement; require students who complete the sentence in a juvenile facility be returned to the traditional classroom setting."
HB936,844193,"Public school teachers; require districts to adopt a policy ensuring 250 minutes of planning time per week."
HB937,844118,"MS Adequate Education Program; fully fund for FY17 and each year thereafter."
HB938,844229,"Vaccinations; authorize exemptions for medical purposes."
HB939,844015,"Vaccinations; allow exemption from requirement for school attendance based on religious or philosophical beliefs."
HB940,843999,"School board training; revise certain provisions to require to be conducted by the Secretary of State."
HB941,844369,"School board; elect all at general state election for four-year term."
HB942,844073,"MAEP; revise to determine cost using ADM in lieu of ADA with 94.5% attendance trigger and exempt ""A"" and ""B"" districts from trigger."
HB943,844147,"""Equal Opportunity for Students with Special Needs Act""; revise and rename the ""Equal Opportunity for All Students Act."""
HB944,843998,"Office of State Auditor; authorize to regulate certain activities of public bodies."
HB945,844206,"School district superintendents; limit to one per county."
HB946,844353,"School districts under conservatorship; require Governor to appoint new school board."
HB947,844239,"School District boundaries; brought forward provision providing authority to school boards to alter."
HB948,844161,"School administrators and State Department of Education directions; limit salary increases."
HB949,844304,"Deaf Person's Literacy Rights and Education Act; enact."
HB950,844252,"MS Dyslexia Therapy Scholarship for Students with Dyslexia; revise eligibility through Grade 12."
HB951,844198,"Advanced placement teacher recertification requirement; revise."
HB952,843977,"Act to Restore Hope, Opportunity and Prosperity for Everyone (HOPE); create."
HB953,844204,"Out-of-state transfer students; authorize participation in athletic and extracurricular activities."
HB954,844289,"Sex-related education; delete repealer and revise to clarify the instructional approach to topic of abortion in curriculum."
HB955,844341,"Speech-languange pathology; authorize IHL to repay loans for degrees in if recipient works in public school."
HB956,844167,"Community colleges; enact uniform rules for the sale or disposal of surplus property owned by a community college district."
HB957,844268,"Community colleges; allow to dispose of surplus property like a municipality, county or school board."
HB958,844245,"School personnel; prohibit from engaging in political activity while in performance of official duties."
HB959,844295,"Students with disabilities; revise process by which schools enhancing full inclusion of in all educational areas are recognized."
HB960,844120,"School district superintendents; require all to be appointed beginning in 2019."
HB961,844217,"Home school children; limit public school access to student information."
HB962,843978,"Mississippi Statewide Assessment System; remove criminal penalties for violations of and establish maximum term of civil penalties."
HB963,844250,"No Child Left Behind; require the State Dept. of Ed. to submit request for the waiving of specific requirements."
HB964,844248,"School districts; require audit of all local, state and federal funds expended by."
HB965,844139,"Literacy-Based Promotion Act; bring forward provision relating to for purposes of possible amendments."
HB966,844364,"Sixteenth section lieu lands; authorize exchange for timber development."
HB967,844180,"School superintendents; revise minimum qualifications to serve as."
HB968,844084,"MS Youth Challenge Program; clarify terms for purposes of qualifying participants for graduation."
HB969,844072,"School district superintendents; require all to be appointed beginning in 2018."
HB970,844303,"School district superintendents; require all to be appointed."
HB971,844116,"School districts; appoint all superintendents and elect all boards."
HB972,844025,"""Mississippi Student Safety Act""; prevent certain student restraint and seclusion procedures in schools."
HB973,844166,"State Superintendent of Public Education; require Governor to appoint from candidates recommended by the State Board of Education."
HB974,844184,"Alternative School placement; provide clear standards and notice to parents or legal guardians."
HB975,844324,"Arrest of students on school property; provide for collection of data."
HB976,844136,"Universities &amp; Colleges; limit out-of-state tuition waiver for veterans enrolled in professional degree program for certain."
HB977,843985,"State Superintendent of Education; salary set by State Board of Education subject to approval of State Personnel Board."
HB978,844153,"Social studies and history curriculum; prohibit revisions to courses due to philosophical purposes."
HB979,844249,"School attendance; authorize exemptions from vaccinations for medical reasons or conscientious beliefs for."
HB980,844064,"Tulane University; designate MS campuses as approved institutions for financial aid."
HB981,844181,"School boards; revise composition of in certain county and require to be elected."
HB982,844039,"Homework; require teachers to incorporate daily and weekly assignments into their curriculum."
HB983,844086,"Vision 2020: An Education Blueprint for Two Thousand Twenty; create."
HB984,844331,"Mississippi Middle School University-based Academy; establish in Oktibbeha County and provide authority to school board and MSU to enter into certain agreements."
HB985,844077,"Parental Authority Act; create."
HB986,844081,"Graduation requirements; require SBE to administer an American Civics assessment as part of statewide testing program and for students to pass as a condition of."
HB987,844054,"School district administrative consolidation; require in Leflore County and Greenwood Public School Districts."
HB988,843975,"Surplus school buildings and certain other property of political subdivisions; establish a tax credit for development and rehabilitation of."
HB989,844119,"MS Achievement School District; establish to oversee administration of certain failing schools with a ""F"" rating for two consecutive years."
HB990,844022,"School boards; elect all at presidential election for four-year term."
HB991,844052,"School district administrative consolidation; require study on Chickasaw County."
HB992,844366,"Sex-related education; revise curriculum content and rename as ""personal responsibility"" education."
HB993,844074,"Mississippi Middle School University-based Academy; create a model school in Starkville."
HB994,844226,"Payroll date for school district employees; authorize semimonthly payroll in discretion of local school board."
HB995,844189,"Public school curriculum; require State Board of Education to review and revise."
HB996,844201,"State Board of Education; prohibit from taking certain actions related to subject matter curriculum."
HB997,844183,"MS Statewide Teacher Appraisal Rubric (M-STAR): discontinue and require local districts to adopt teacher evaluation system."
HB998,844157,"Public schools; require brief moment of quiet reflection at start of each school day."
HB999,843980,"School board; elect all at presidential election for four-year term."
HB1000,844358,"Summer normals; repeal."
HB1001,844010,"School resource officers; revise training requirements as a condition of employment."
HB1002,844211,"Community colleges; allow to create out-of-state waiver policy for certain career and technical education programs."
HB1003,844165,"Sixteenth section land; clarify and revise provisions relating to leases, re-leases and fair market value of."
HB1004,844317,"School accreditation and accountability standards; bring forward for purposes of amendment."
HB1005,844008,"Pledge of Allegiance; require to be recited daily in public schools."
HB1006,844111,"Common Core and MS College and Career Readiness Standards; prohibit implementation of."
HB1007,844357,"Home economics; require to be taught in D and F rated school districts."
HB1008,844108,"MS Fair Commission; exempt from requirement to reduce fund allocation during statewide revenue shortfall."
HB1009,844279,"School board members; revise annual salary of to $6,000.00."
HB1010,844355,"School choice; establish statewide open enrollment for public school students."
HB1011,844096,"Division of Child Protection Services; establish in DHS."
HB1012,844138,"Compulsory school age; revise definition to include children who attain the age of five years before September 1."
HB1013,844126,"DFA; require to maintain infrastructure."
HB1014,844051,"Law Enforcement Officers Death Benefits Trust Fund; include certain firefighters and specify what is a covered death."
HB1015,844266,"School Choice; establish statewide open enrollment for public school students."
HB1016,844024,"Former Hinds AHS; reorganize and establish as special purpose career and technical high school."
HB1017,844195,"MS Independent Districts of Innovation (MIDI) grant program; establish to provide funding to districts approved for innovative status."
HB1018,844087,"Special Education Improvement Act of 2016; create to improve services and provide funding for same to certain families."
HB1019,844142,"Mississippi Achieving a Better Life Experience (ABLE) Act; create to provide flexible spending accounts for individuals with disabilities."
HB1020,844129,"""21st Century Mississippi Training Instiative,"" establish to increase access to college and career readiness."
HB1021,844351,"Teacher salaries; provide for $4,000.00 increase over four years at $1,000.00 per year beginning with the 2016-2017 term."
HB1022,844307,"Online curriculum; create ""Parent Access"" to require school districts to provide parents of certain students access to."
HB1023,844281,"Comprehensive School Health Education Program; include additional components in and require school nurse to teach."
HB1024,843979,"School districts; require certain policies if accredited at three lowest levels and alternative curriculum."
HB1025,844238,"""Dream Makers Program""; create as an after-school program for students in Grades 7 and 8."
HB1026,844318,"HOPE Program; establish and develop system to re-enroll high school dropouts in programs leading to a high school diploma."
HB1027,844228,"Prekindergarten; require State Department of Education to create ""ABC Program"" to provide instruction via the Internet."
HB1028,844319,"""Health Careers Academy""; create for students in Grades 9 through 12."
HB1029,844208,"Compulsory School Attendance Law; rename as the ""Kindergarten Increases Diplomas (KIDs) Act"" and lower compulsory age to five years."
HB1030,844021,"Public school teachers; create program to reimburse costs of completing advanced degree."
HB1031,844306,"Compulsory School Attendance Law; lower mandatory age to 5 years to include kindergarten students."
HB1032,843995,"MS Foundation for Early Childhood Development; create."
HB1033,844043,"MAEP; annually increase adjustment to base student cost for at-risk students until 50%."
HB1034,844271,"Teachers and noninstructional school employees; provide for increase in salaries of."
HB1035,844285,"Elementary professional school counselors; allocate funds under Mississippi Adequate Education Program for."
HB1036,844270,"School nutrition; require school districts to serve low-fat meals and snacks to students diagnosed as overweight."
HB1037,844321,"Window tint; revise fee charged for inspection of."
HB1038,844345,"Highways; provide any removed from State Highway System are immediately in State Aid Program."
HB1039,844235,"Fuel taxes; allocate a portion to the City of Jackson for the maintenance and construction of roads adjacent to Jackson State University."
HB1040,844258,"Irlen Syndrome; require screening for and districts to provide reasonable accommodations for students diagnosed with."
HB1041,844040,"Sixteenth Section Development Authority; revise which counties may create and how bonds are issued for."
HB1042,844251,"Charter schools; authorize open enrollment across school district lines."
HB1043,844606,"Charter schools; revise teachers' time to achieve state licensure and conform language regarding director to 2014 amendments."
HB1044,844614,"Charter schools; authorize open enrollment across school district lines."
HB1045,844494,"School Safety; authorize all districts to develop security plan in addition to participating in MCOPS Grant Program."
HB1046,844749,"Anti-bullying Law; revise provisions for required establishment of policies for by school districts."
HB1047,844474,"MS Resident Tuition Assistance Grant Program; revise to add both Tulane University MS campuses to eligible institutions."
HB1048,844966,"Crimes; create for person who knowingly misrepresents oneself as member or veteran of United States Armed Forces."
HB1049,844709,"Sixteenth section lands; authorize Secretary of State to manage for districts under conservatorship."
HB1050,844436,"Municipal separate school districts; elect all trustees for 4-year terms at general municipal election in certain districts."
HB1051,844771,"MAEP; bring forward for related sections for purpose of possible revisions."
HB1052,844572,"Title pledge and check cashing businesses; prohibit from being located within five miles of postsecondary institution."
HB1053,844697,"Hunter education course requirement; exempt for residents who are active duty, retired or honorably discharged members of the Armed Forces."
HB1054,844745,"Financial literacy curriculum; require the State Board of Education to implement for all students in Grades 9-12."
HB1055,844391,"Public libraries; bring forward sections pertaining to."
HB1056,844564,"Universities; require to admit students graduating in top ten percent of graduating high school class in Mississippi."
HB1057,844450,"End-of-course subject area test; prohibit mandatory passing scores as requirement for graduation."
HB1058,844926,"Community Colleges mid-level funding;annual amount appropriated for next 3 years not less than $43 million."
HB1059,844648,"State Superintendent of Public Education; revise salary so as not to exceed salary received by the Governor."
HB1060,844437,"Tim Tebow Act; authorized interscholastic extracurricular activity participation of students enrolled in homeschool."
HB1061,844860,"School resource officers; revise educational training requirement as a condition of employment."
HB1062,844830,"School prayer; require school boards to designate a period of reflection to allow at the beginning of each school day."
HB1063,844845,"School attendance; require for children who cannot score a 21 or higher on ACT until the child reaches 18 years of age."
HB1064,844958,"School lunch; authorize school to send outstanding balance owed for to collection agency."
HB1065,844430,"Compact for Education; provide for the automatic repeal of on July 1, 2017."
HB1066,844646,"Cursive writing; direct the State Board of Education to require in elementary education curriculum."
HB1067,844513,"State Board of Education; prohibit from taking certain actions related to subject matter curriculum."
HB1068,844835,"Elected school boards; require to be elected at time of presidential election."
HB1069,844949,"Sixteenth section lands; assign duties to Secretary of State during district's conservatorship."
HB1070,844670,"Public school curriculum; authorize school boards to adopt for schools within local school district."
HB1071,844443,"Public school students; authorize use of community service as a disciplinary alternative to suspension or expulsion."
HB1072,844506,"Compact for Education; revise certain provisions of the severability clause of."
HB1073,844483,"Community colleges; county taxes collected for shall be transmitted directly to instead of to chancery clerk."
HB1074,844509,"Economic Development and Infrastructure Fund; create and deposit certain funds into."
HB1075,844818,"Taxes collected for community colleges; require Dept. of Revenue to settle with colleges rather than county clerks."
HB1076,844720,"Oil spill settlement funds; revise provisions regarding deposit into state treasury."
HB1077,844876,"Writs of garnishment; limit liability of garnishee if garnishee is a financial institution."
HB1078,844988,"Income tax; extend repealer on tax credit for certain charges for using certain port and airport facilities."
HB1079,844907,"Forest acreage tax; delete repeal date on requirement that boards of supervisors levy."
HB1080,845008,"Tax Credit Scholarship; enact to provide qualifying students eligibility to use to cover eligible education expenses."
HB1081,844607,"Tourism project sales tax incentive program; revise definition of term ""project"" and extend authority of MDA to approve participants."
HB1082,844501,"Child Care Advisory Council; create."
HB1083,844528,"CON; revise certain definitions and procedures regarding review."
HB1084,844903,"CON; authorize transfer to beds from Hancock County and issuance of a new CON in Lamar County."
HB1085,844665,"General fund ending cash balance; first distribution shall be made to Municipal Water Systems Repair Grant Fund."
HB1086,844472,"Unclaimed Property Act; proceeds of redeemed US Savings Bonds under shall be deposited into Abandoned Property Fund."
HB1087,844477,"State employees; employers shall pay for 2 years accumulated comp time of upon termination or death of."
HB1088,844846,"Board of Emergency Telecommunications Standards and Training; authorize to transfer excess funds to Law Enforcement Officers Training Fund."
HB1089,844815,"Commercial Mobile Radio Service charge; distributions to CMRS Fund and emergency communications districts; revise."
HB1090,844833,"Liquefied Compressed Gas Board; revise membership and authorize Commissioner of Insurance to charge fees for."
HB1091,844672,"Alarm contracting; exempt certain licensure if contractor licensed for alarm systems and equipment by state board."
HB1092,844532,"""Mississippi Universal Prekindergarten Program Act of 2016""; enact."
HB1093,844978,"Undocumented students; allow to attend college at in-state tuition rates subject to certain conditions."
HB1094,844451,"Home economics; require SBE to develop curriculum for use by students in Grades 7-12."
HB1095,844544,"Student-teacher ratio; lower maximum allowed in grades 1-4 to 24:1."
